,lhub_ts,unique_user,total_count,url_host,startTime,endTime
8710,,1,4.0,releasescrew.edu,1533844800000,1533931200000
8711,,1,4.0,violence.together.org,1533844800000,1533931200000
8712,,1,1.0,because-ofpersonally.net,1533844800000,1533931200000
8713,,1,2.0,persuade.lack.edu,1533844800000,1533931200000
8714,,1,1.0,science.restaurant.edu,1533844800000,1533931200000
8715,,1,2.0,ocean.formally.gov,1533844800000,1533931200000
8716,,1,1.0,rear.profit.com,1533844800000,1533931200000
8717,,1,1.0,wronglydoctor.gov,1533844800000,1533931200000
8718,,1,1.0,commitment.argue.gov,1533844800000,1533931200000
8719,,1,3.0,tiredcontrol.com,1533844800000,1533931200000
8720,,1,21.0,audience.delay.io,1533844800000,1533931200000
8721,,1,1.0,celebration.try.com,1533844800000,1533931200000
8722,,1,584.0,informalmove.com,1533844800000,1533931200000
8723,,1,1.0,pose.remarkable.net,1533844800000,1533931200000
8724,,1,1.0,square.drug.gov,1533844800000,1533931200000
8725,,1,1.0,accessknot.io,1533844800000,1533931200000
8726,,1,1.0,fever.plate.net,1533844800000,1533931200000
8727,,1,3.0,unfriendlyday.com,1533844800000,1533931200000
8728,,1,3.0,pen.player.org,1533844800000,1533931200000
8729,,1,1.0,issue.least.io,1533844800000,1533931200000
8730,,1,1.0,tentsecretary.org,1533844800000,1533931200000
8731,,1,2.0,worship.seven.io,1533844800000,1533931200000
8732,,1,1.0,long.warn.org,1533844800000,1533931200000
8733,,1,1.0,check-inspecific.org,1533844800000,1533931200000
8734,,1,3.0,have-onconclude.gov,1533844800000,1533931200000
8735,,1,3.0,launch.backward.edu,1533844800000,1533931200000
8736,,1,1.0,write-back.any.org,1533844800000,1533931200000
8737,,1,1.0,fence.thief.org,1533844800000,1533931200000
8738,,1,1.0,steady.piece.io,1533844800000,1533931200000
8739,,1,1.0,practisecall-up.net,1533844800000,1533931200000
8740,,1,1.0,plot.amusing.io,1533844800000,1533931200000
8741,,1,1.0,mood.community.gov,1533844800000,1533931200000
8742,,1,3.0,significant.cancel.io,1533844800000,1533931200000
8743,,1,1.0,agreethink.edu,1533844800000,1533931200000
8744,,1,1.0,license.have.net,1533844800000,1533931200000
8745,,1,4.0,chew.absolutely.gov,1533844800000,1533931200000
8746,,1,4.0,bring-up.respect.org,1533844800000,1533931200000
8747,,1,1.0,fridgedifficult.org,1533844800000,1533931200000
8748,,1,36.0,horizontal.core.gov,1533844800000,1533931200000
8749,,1,1.0,machine.associate.io,1533844800000,1533931200000
8750,,1,1.0,skillhear.org,1533844800000,1533931200000
8751,,1,1.0,objective.egg.org,1533844800000,1533931200000
8752,,1,1.0,fighting.failure.gov,1533844800000,1533931200000
8753,,1,2.0,runnertune.io,1533844800000,1533931200000
8754,,1,65.0,ninetieth.milligram.org,1533844800000,1533931200000
8755,,1,1.0,master.put-forward.gov,1533844800000,1533931200000
8756,,1,1.0,gas.centimetre.edu,1533844800000,1533931200000
8757,,1,2.0,feed.flesh.org,1533844800000,1533931200000
8758,,1,24.0,swim.steam.com,1533844800000,1533931200000
8759,,1,2.0,collect.stretch.io,1533844800000,1533931200000
8760,,1,4.0,flood.trend.net,1533844800000,1533931200000
8761,,1,1.0,cheaplysailor.gov,1533844800000,1533931200000
8762,,1,8.0,battle.game.net,1533844800000,1533931200000
8763,,1,1.0,machinesoup.edu,1533844800000,1533931200000
8764,,1,1.0,unfair.twentieth.org,1533844800000,1533931200000
8765,,1,2.0,hurry-up.gear.com,1533844800000,1533931200000
8766,,1,2.0,blind.gear.gov,1533844800000,1533931200000
8767,,1,1.0,coursecomplicate.org,1533844800000,1533931200000
8768,,1,1.0,go-offneighbourhood.gov,1533844800000,1533931200000
8769,,1,3.0,casefamiliar.edu,1533844800000,1533931200000
8770,,1,1.0,run-awayvehicle.com,1533844800000,1533931200000
8771,,1,1.0,oddly.gold.com,1533844800000,1533931200000
8772,,1,1.0,flying.lay.io,1533844800000,1533931200000
8773,,1,5.0,read-over.further.com,1533844800000,1533931200000
8774,,1,39.0,craftplay-with.gov,1533844800000,1533931200000
8775,,1,25.0,neitherexpect.edu,1533844800000,1533931200000
8776,,1,1.0,feecommon.com,1533844800000,1533931200000
8777,,1,1.0,slight.king.org,1533844800000,1533931200000
8778,,1,2.0,mention.legally.com,1533844800000,1533931200000
8779,,1,1.0,coveringunlucky.edu,1533844800000,1533931200000
8780,,1,1.0,appealunable.com,1533844800000,1533931200000
8781,,1,1.0,desire.small.org,1533844800000,1533931200000
8782,,1,4.0,industry.contribute.net,1533844800000,1533931200000
8783,,1,1.0,average.own-up.com,1533844800000,1533931200000
8784,,1,1.0,shallfall.org,1533844800000,1533931200000
8785,,1,1.0,blackpublishing.gov,1533844800000,1533931200000
8786,,1,1.0,spoiluse-up.net,1533844800000,1533931200000
8787,,1,2.0,run-over.presumably.net,1533844800000,1533931200000
8788,,1,1.0,amuse.hatred.net,1533844800000,1533931200000
8789,,1,4.0,poetryswearing.com,1533844800000,1533931200000
8790,,1,8.0,bornbe.com,1533844800000,1533931200000
8791,,1,2.0,purchase.kid.edu,1533844800000,1533931200000
8792,,1,3.0,authority.ocean.edu,1533844800000,1533931200000
8793,,1,1.0,competitionshopping.io,1533844800000,1533931200000
8794,,1,1.0,wool.take-on.com,1533844800000,1533931200000
8795,,1,1.0,turn-roundenthusiasm.edu,1533844800000,1533931200000
8796,,1,167.0,coach.twisted.edu,1533844800000,1533931200000
8797,,1,3.0,dig.exhibition.com,1533844800000,1533931200000
8798,,1,3.0,drunk.slight.edu,1533844800000,1533931200000
8799,,1,2.0,elbow.pull-in.gov,1533844800000,1533931200000
8800,,1,20.0,holebad-tempered.gov,1533844800000,1533931200000
8801,,1,3.0,pathinvestigate.edu,1533844800000,1533931200000
8802,,1,8.0,knit.seat.net,1533844800000,1533931200000
8803,,1,4.0,howeverlie-1.net,1533844800000,1533931200000
8804,,1,1.0,aside.brilliant.io,1533844800000,1533931200000
8805,,1,2.0,son.exit.edu,1533844800000,1533931200000
8806,,1,1.0,impressivemight.com,1533844800000,1533931200000
8807,,1,1.0,activity.poison.com,1533844800000,1533931200000
8808,,1,2.0,reduction.contrast.com,1533844800000,1533931200000
8809,,1,2.0,eleven.producer.edu,1533844800000,1533931200000
8810,,1,68.0,favouritestripe.io,1533844800000,1533931200000
8811,,1,1.0,experiencedcough.gov,1533844800000,1533931200000
8812,,1,1.0,surviveupwards.org,1533844800000,1533931200000
8813,,1,1.0,bowl.pack-up.gov,1533844800000,1533931200000
8814,,1,9.0,among.all.org,1533844800000,1533931200000
8815,,1,4.0,library.Ms.net,1533844800000,1533931200000
8816,,1,18.0,includingcome-round.io,1533844800000,1533931200000
8817,,1,7.0,trousers.Sunday.edu,1533844800000,1533931200000
8818,,1,1.0,equally.cooker.edu,1533844800000,1533931200000
8819,,1,1.0,underneathminister.com,1533844800000,1533931200000
8820,,1,3.0,wonderful.constantly.gov,1533844800000,1533931200000
8821,,1,1.0,againtoy.net,1533844800000,1533931200000
8822,,1,1.0,finish-off.edge.net,1533844800000,1533931200000
8823,,1,1.0,competitionspiritual.io,1533844800000,1533931200000
8824,,1,2.0,tipwhole.org,1533844800000,1533931200000
8825,,1,17.0,sailor.occasionally.edu,1533844800000,1533931200000
8826,,1,5.0,counternegative.com,1533844800000,1533931200000
8827,,1,1.0,follow-upexit.edu,1533844800000,1533931200000
8828,,1,1.0,importance.formula.io,1533844800000,1533931200000
8829,,1,1.0,taskpound.net,1533844800000,1533931200000
8830,,1,2.0,spread-out.to.net,1533844800000,1533931200000
8831,,1,1.0,writedig.com,1533844800000,1533931200000
8832,,1,2.0,dressedcall-off.io,1533844800000,1533931200000
8833,,1,25.0,millimetre.steady.gov,1533844800000,1533931200000
8834,,1,3.0,qualified.press.io,1533844800000,1533931200000
8835,,1,1.0,summersituation.edu,1533844800000,1533931200000
8836,,1,1.0,proportion.before.gov,1533844800000,1533931200000
8837,,1,1.0,agentgirl.gov,1533844800000,1533931200000
8838,,1,2.0,lose.song.io,1533844800000,1533931200000
8839,,1,21.0,think.original.org,1533844800000,1533931200000
8840,,1,1.0,edge.anybody.io,1533844800000,1533931200000
8841,,1,15.0,exact.characteristic.net,1533844800000,1533931200000
8842,,1,1.0,concerttight.gov,1533844800000,1533931200000
8843,,1,1.0,guestwage.gov,1533844800000,1533931200000
8844,,1,1.0,go-away.bound.gov,1533844800000,1533931200000
8845,,1,1.0,solutiontraining.edu,1533844800000,1533931200000
8846,,1,22.0,asleep.understand.gov,1533844800000,1533931200000
8847,,1,4.0,chemical.it.org,1533844800000,1533931200000
8848,,1,1.0,rush.frightened.net,1533844800000,1533931200000
8849,,1,1.0,appear.upset.io,1533844800000,1533931200000
8850,,1,1.0,goodbye.employer.net,1533844800000,1533931200000
8851,,1,3.0,ton.organized.gov,1533844800000,1533931200000
8852,,1,1.0,make-upsupport.gov,1533844800000,1533931200000
8853,,1,1.0,stoveapprove.io,1533844800000,1533931200000
8854,,1,1.0,railroadconsist-of.org,1533844800000,1533931200000
8855,,1,1.0,give-offdepartment.edu,1533844800000,1533931200000
8856,,1,1.0,electiondrag.org,1533844800000,1533931200000
8857,,1,3.0,doctorfederal.io,1533844800000,1533931200000
8858,,1,2.0,annuallyobserve.io,1533844800000,1533931200000
8859,,1,3.0,entertainreform.org,1533844800000,1533931200000
8860,,1,1.0,sit-down.date-back.edu,1533844800000,1533931200000
8861,,1,3.0,dirty.aside.edu,1533844800000,1533931200000
8862,,1,1.0,add.closely.org,1533844800000,1533931200000
8863,,1,1.0,guyprecisely.org,1533844800000,1533931200000
8864,,1,2.0,independence.mass.net,1533844800000,1533931200000
8865,,1,1.0,member.friend.org,1533844800000,1533931200000
8866,,1,1.0,take-awayboring.net,1533844800000,1533931200000
8867,,1,5.0,alwaysbreak-down.org,1533844800000,1533931200000
8868,,1,1.0,shut-downvalue.net,1533844800000,1533931200000
8869,,1,1.0,safety.movie.gov,1533844800000,1533931200000
8870,,1,3.0,monitorcome-from.org,1533844800000,1533931200000
8871,,1,1.0,attack.egg.io,1533844800000,1533931200000
8872,,1,1.0,sixtiethassistant.com,1533844800000,1533931200000
8873,,1,1.0,come-across.bedroom.com,1533844800000,1533931200000
8874,,1,1.0,pulloffend.gov,1533844800000,1533931200000
8875,,1,3.0,doubtto.com,1533844800000,1533931200000
8876,,1,4.0,intendedchart.com,1533844800000,1533931200000
8877,,1,1.0,silentdelighted.com,1533844800000,1533931200000
8878,,1,1.0,probablyper-cent.io,1533844800000,1533931200000
8879,,1,1.0,call-up.give-away.gov,1533844800000,1533931200000
8880,,1,1.0,guide.mental.com,1533844800000,1533931200000
8881,,1,5.0,phaseeleventh.edu,1533844800000,1533931200000
8882,,1,1.0,feverproducer.org,1533844800000,1533931200000
8883,,1,1.0,least.stand-up.org,1533844800000,1533931200000
8884,,1,5.0,lowmeet.edu,1533844800000,1533931200000
8885,,1,15.0,narrowconfidence.io,1533844800000,1533931200000
8886,,1,1.0,delivery.broad.com,1533844800000,1533931200000
8887,,1,27.0,rough.smooth.net,1533844800000,1533931200000
8888,,1,1.0,grand.someone.org,1533844800000,1533931200000
8889,,1,7.0,blackpress.io,1533844800000,1533931200000
8890,,1,12.0,master.flesh.gov,1533844800000,1533931200000
8891,,1,12.0,playerpink.edu,1533844800000,1533931200000
8892,,1,35.0,come-round.attitude.io,1533844800000,1533931200000
8893,,1,1.0,educatebeard.org,1533844800000,1533931200000
8894,,1,12.0,specially.actual.com,1533844800000,1533931200000
8895,,1,1.0,garbage.strongly.com,1533844800000,1533931200000
8896,,1,8.0,run-overdetailed.org,1533844800000,1533931200000
8897,,1,3.0,historicalassistant.gov,1533844800000,1533931200000
8898,,1,6.0,behind.sit.io,1533844800000,1533931200000
8899,,1,1.0,commongentleman.io,1533844800000,1533931200000
8900,,1,15.0,non-.gun.io,1533844800000,1533931200000
8901,,1,1.0,dampshooting.io,1533844800000,1533931200000
8902,,1,1.0,solutiontotal.edu,1533844800000,1533931200000
8903,,1,1.0,reader.delight.net,1533844800000,1533931200000
8904,,1,2.0,downstairs.presence.org,1533844800000,1533931200000
8905,,1,3.0,strangelyleft.io,1533844800000,1533931200000
8906,,1,1.0,belief.generation.gov,1533844800000,1533931200000
8907,,1,2.0,tie.director.com,1533844800000,1533931200000
8908,,1,69.0,generouslytired.gov,1533844800000,1533931200000
8909,,1,8.0,assumehope.io,1533844800000,1533931200000
8910,,1,1.0,bury.grandfather.edu,1533844800000,1533931200000
8911,,1,1.0,check-out.simply.io,1533844800000,1533931200000
8912,,1,4.0,hollow.call-up.gov,1533844800000,1533931200000
8913,,1,3.0,communicatefinished.org,1533844800000,1533931200000
8914,,1,1.0,century.promotion.com,1533844800000,1533931200000
8915,,1,1.0,everyone.claim.edu,1533844800000,1533931200000
8916,,1,2.0,editiondaily.com,1533844800000,1533931200000
8917,,1,4.0,artist.never.gov,1533844800000,1533931200000
8918,,1,1.0,wine.parliament.org,1533844800000,1533931200000
8919,,1,1.0,tone.look-up.net,1533844800000,1533931200000
8920,,1,1.0,wayinner.edu,1533844800000,1533931200000
8921,,1,1.0,fatidentity.net,1533844800000,1533931200000
8922,,1,2.0,smokepass-on.gov,1533844800000,1533931200000
8923,,1,1.0,surroundingapproval.com,1533844800000,1533931200000
8924,,1,9.0,float.labour.com,1533844800000,1533931200000
8925,,1,1.0,threat.colour.edu,1533844800000,1533931200000
8926,,1,1.0,sceneperfectly.edu,1533844800000,1533931200000
8927,,1,1.0,entrance-1.parent.net,1533844800000,1533931200000
8928,,1,1.0,sumthorough.org,1533844800000,1533931200000
8929,,1,2.0,sock.farthest.org,1533844800000,1533931200000
8930,,1,1.0,practically.chin.org,1533844800000,1533931200000
8931,,1,1.0,count-onobey.io,1533844800000,1533931200000
8932,,1,2.0,girlterribly.com,1533844800000,1533931200000
8933,,1,2.0,consistsuccessful.io,1533844800000,1533931200000
8934,,1,22.0,behavelocated.io,1533844800000,1533931200000
8935,,1,1.0,mentallysomeone.org,1533844800000,1533931200000
8936,,1,43.0,dentistpint.net,1533844800000,1533931200000
8937,,1,1.0,picturecontinuous.edu,1533844800000,1533931200000
8938,,1,1.0,whom.pause.org,1533844800000,1533931200000
8939,,1,1.0,depressingcontinent.edu,1533844800000,1533931200000
8940,,1,6.0,tencentre.org,1533844800000,1533931200000
8941,,1,13.0,sufficientlychew.org,1533844800000,1533931200000
8942,,1,4.0,grey.feed.com,1533844800000,1533931200000
8943,,1,33866.0,activename.org,1533844800000,1533931200000
8944,,1,1.0,resorttriangle.edu,1533844800000,1533931200000
8945,,1,15.0,insist-on-doing.pull-out.org,1533844800000,1533931200000
8946,,1,16.0,carry.nineteen.org,1533844800000,1533931200000
8947,,1,6.0,more.unusually.org,1533844800000,1533931200000
8948,,1,1.0,sociallyurban.com,1533844800000,1533931200000
8949,,1,1.0,almostfaithfully.gov,1533844800000,1533931200000
8950,,1,2.0,thin.shoot.com,1533844800000,1533931200000
8951,,1,1.0,animalexciting.edu,1533844800000,1533931200000
8952,,1,4.0,feel.look-down-on.edu,1533844800000,1533931200000
8953,,1,1.0,violence.achieve.gov,1533844800000,1533931200000
8954,,1,12.0,setskilfully.org,1533844800000,1533931200000
8955,,1,2.0,get-offthough.net,1533844800000,1533931200000
8956,,1,1.0,thickisland.gov,1533844800000,1533931200000
8957,,1,1.0,officerelatively.org,1533844800000,1533931200000
8958,,1,9.0,dinner.priest.io,1533844800000,1533931200000
8959,,1,1.0,bed.carry-out.net,1533844800000,1533931200000
8960,,1,1.0,humour.carefully.org,1533844800000,1533931200000
8961,,1,1.0,vary.speech.gov,1533844800000,1533931200000
8962,,1,1.0,contactarrive-at.gov,1533844800000,1533931200000
8963,,1,12.0,motorcycle.predict.net,1533844800000,1533931200000
8964,,1,1.0,etc.airport.io,1533844800000,1533931200000
8965,,1,1.0,languagewander.net,1533844800000,1533931200000
8966,,1,1.0,councilgo-with.io,1533844800000,1533931200000
8967,,1,1.0,turn-down.do-up.org,1533844800000,1533931200000
8968,,1,1.0,locally.neighbourhood.net,1533844800000,1533931200000
8969,,1,5.0,hand-overencourage.com,1533844800000,1533931200000
8970,,1,1.0,affectkind.com,1533844800000,1533931200000
8971,,1,1.0,comparisonflooded.net,1533844800000,1533931200000
8972,,1,1.0,datebuild.net,1533844800000,1533931200000
8973,,1,402.0,weakness.dear.net,1533844800000,1533931200000
8974,,1,1.0,according-togo-by.org,1533844800000,1533931200000
8975,,1,1.0,flow.knee.io,1533844800000,1533931200000
8976,,1,2.0,uglyswell.org,1533844800000,1533931200000
8977,,1,4.0,all.borrow.com,1533844800000,1533931200000
8978,,1,24.0,significantsimple.net,1533844800000,1533931200000
8979,,1,2.0,bury.lively.edu,1533844800000,1533931200000
8980,,1,9.0,continent.punish.gov,1533844800000,1533931200000
8981,,1,4.0,emotionally.platform.org,1533844800000,1533931200000
8982,,1,2.0,maintain.join-in.io,1533844800000,1533931200000
8983,,1,6.0,check.conference.com,1533844800000,1533931200000
8984,,1,1.0,intentionsignificantly.net,1533844800000,1533931200000
8985,,1,1.0,victory.guide.net,1533844800000,1533931200000
8986,,1,27.0,alphabetdangerous.org,1533844800000,1533931200000
8987,,1,3.0,absentdiscipline.io,1533844800000,1533931200000
8988,,1,3.0,summerdecrease.edu,1533844800000,1533931200000
8989,,1,1.0,daughterreject.org,1533844800000,1533931200000
8990,,1,4.0,photographer.bye.com,1533844800000,1533931200000
8991,,1,1.0,yawnspin.gov,1533844800000,1533931200000
8992,,1,3.0,sadness.bent.org,1533844800000,1533931200000
8993,,1,1.0,pitch.rail.edu,1533844800000,1533931200000
8994,,1,2.0,latest.preference.net,1533844800000,1533931200000
8995,,1,2.0,structure.pull-up.gov,1533844800000,1533931200000
8996,,1,1.0,yeah.pass-by.edu,1533844800000,1533931200000
8997,,1,1.0,historical.and.gov,1533844800000,1533931200000
8998,,1,1.0,costunlike.com,1533844800000,1533931200000
8999,,1,1.0,shut-up.ear.net,1533844800000,1533931200000
9000,,1,3.0,attitudefourteen.org,1533844800000,1533931200000
9001,,1,2.0,port.desperately.io,1533844800000,1533931200000
9002,,1,3.0,pack.stair.net,1533844800000,1533931200000
9003,,1,2.0,fighting.definitely.edu,1533844800000,1533931200000
9004,,1,1.0,climbrespond.org,1533844800000,1533931200000
9005,,1,2.0,giftprimary.gov,1533844800000,1533931200000
9006,,1,2.0,missing.rob.io,1533844800000,1533931200000
9007,,1,1.0,customer.difference.net,1533844800000,1533931200000
9008,,1,1.0,can-2.realistic.org,1533844800000,1533931200000
9009,,1,1.0,receptionsend-off.org,1533844800000,1533931200000
9010,,1,5.0,otherdesperate.edu,1533844800000,1533931200000
9011,,1,1.0,cash.Thursday.com,1533844800000,1533931200000
9012,,1,6.0,give-awayvisit.org,1533844800000,1533931200000
9013,,1,1.0,warnhang-on-to.com,1533844800000,1533931200000
9014,,1,3.0,result-in.trousers.edu,1533844800000,1533931200000
9015,,1,1.0,speechcoal.io,1533844800000,1533931200000
9016,,1,1.0,naturally.gate.net,1533844800000,1533931200000
9017,,1,1.0,barstraight.edu,1533844800000,1533931200000
9018,,1,1.0,audiencebroken.gov,1533844800000,1533931200000
9019,,1,10.0,unimportant.task.org,1533844800000,1533931200000
9020,,1,2.0,farOctober.edu,1533844800000,1533931200000
9021,,1,1.0,seventiethfast.com,1533844800000,1533931200000
9022,,1,3.0,neighbour.signal.com,1533844800000,1533931200000
9023,,1,1.0,detailhave-to.gov,1533844800000,1533931200000
9024,,1,1.0,goalconfidently.edu,1533844800000,1533931200000
9025,,1,2.0,break-in.lack.net,1533844800000,1533931200000
9026,,1,2.0,contribution.proof.org,1533844800000,1533931200000
9027,,1,1.0,existence.mathematics.com,1533844800000,1533931200000
9028,,1,2.0,walk-up.elevator.gov,1533844800000,1533931200000
9029,,1,1.0,fiftiethfollowing.io,1533844800000,1533931200000
9030,,1,3.0,put-together.regular.org,1533844800000,1533931200000
9031,,1,1.0,absenceconference.edu,1533844800000,1533931200000
9032,,1,2.0,the-unemployed.within.edu,1533844800000,1533931200000
9033,,1,3.0,seventhsector.gov,1533844800000,1533931200000
9034,,1,1.0,sum-upgo-away.io,1533844800000,1533931200000
9035,,1,9.0,credit-card.equal.net,1533844800000,1533931200000
9036,,1,1.0,round.prefer.edu,1533844800000,1533931200000
9037,,1,6.0,interval.left.io,1533844800000,1533931200000
9038,,1,4.0,datepin.edu,1533844800000,1533931200000
9039,,1,2.0,prompt.institute.io,1533844800000,1533931200000
9040,,1,1.0,seventeen.go.net,1533844800000,1533931200000
9041,,1,1.0,cruel.lend.net,1533844800000,1533931200000
9042,,1,1.0,periodmoreover.edu,1533844800000,1533931200000
9043,,1,5.0,take-down.unexpectedly.io,1533844800000,1533931200000
9044,,1,8.0,rightly.hand.edu,1533844800000,1533931200000
9045,,1,28.0,displayonion.gov,1533844800000,1533931200000
9046,,1,1.0,ugly.washing.io,1533844800000,1533931200000
9047,,1,49.0,tendimpact.net,1533844800000,1533931200000
9048,,1,8.0,buy.fill-in.org,1533844800000,1533931200000
9049,,1,1.0,gamblenorthern.gov,1533844800000,1533931200000
9050,,1,2.0,dateforget.com,1533844800000,1533931200000
9051,,1,2.0,volumesoil.com,1533844800000,1533931200000
9052,,1,17.0,relationshipkeep-up-with.gov,1533844800000,1533931200000
9053,,1,5.0,cardboardgallon.net,1533844800000,1533931200000
9054,,1,1.0,softly.generally.io,1533844800000,1533931200000
9055,,1,1.0,cloth.climbing.io,1533844800000,1533931200000
9056,,1,1.0,experiencetruck.net,1533844800000,1533931200000
9057,,1,2.0,protectprincess.edu,1533844800000,1533931200000
9058,,1,14.0,dramatic.heaven.com,1533844800000,1533931200000
9059,,1,3.0,matchinggo-up.io,1533844800000,1533931200000
9060,,1,1.0,relaxing.police.gov,1533844800000,1533931200000
9061,,1,1.0,depressingsleeve.org,1533844800000,1533931200000
9062,,1,1.0,shopseventieth.gov,1533844800000,1533931200000
9063,,1,1.0,steeply.construct.gov,1533844800000,1533931200000
9064,,1,1.0,risebased.edu,1533844800000,1533931200000
9065,,1,2.0,steal.house.org,1533844800000,1533931200000
9066,,1,1.0,refrigerator.photo.com,1533844800000,1533931200000
9067,,1,1.0,setfavourite.gov,1533844800000,1533931200000
9068,,1,13.0,pilot.commitment.net,1533844800000,1533931200000
9069,,1,1.0,extension.surprisingly.edu,1533844800000,1533931200000
9070,,1,14.0,backgroundtooth.io,1533844800000,1533931200000
9071,,1,2.0,close-2.set-off.edu,1533844800000,1533931200000
9072,,1,1.0,loyal.word.edu,1533844800000,1533931200000
9073,,1,1.0,ourwound-1.gov,1533844800000,1533931200000
9074,,1,1.0,sort-out.battery.io,1533844800000,1533931200000
9075,,1,5.0,dreamfaucet.net,1533844800000,1533931200000
9076,,1,4.0,ceilingappreciate.edu,1533844800000,1533931200000
9077,,1,5.0,mental.tackle.io,1533844800000,1533931200000
9078,,1,1.0,arrowlid.gov,1533844800000,1533931200000
9079,,1,1.0,egg.cat.edu,1533844800000,1533931200000
9080,,1,1.0,bin.pole.net,1533844800000,1533931200000
9081,,1,1.0,Octobermeet-up.io,1533844800000,1533931200000
9082,,1,9.0,capacity.give-away.edu,1533844800000,1533931200000
9083,,1,2.0,disgusting.hook.org,1533844800000,1533931200000
9084,,1,1.0,stampwife.com,1533844800000,1533931200000
9085,,1,9.0,promote.separated.com,1533844800000,1533931200000
9086,,1,1.0,deal-withme.com,1533844800000,1533931200000
9087,,1,2.0,sadnesswe.edu,1533844800000,1533931200000
9088,,1,15.0,chemistryclosely.net,1533844800000,1533931200000
9089,,1,1.0,mixedminority.io,1533844800000,1533931200000
9090,,1,7.0,belong-tosalt.edu,1533844800000,1533931200000
9091,,1,1.0,littleemphasis.gov,1533844800000,1533931200000
9092,,1,4.0,travel.burn-down.gov,1533844800000,1533931200000
9093,,1,1.0,convinceme.net,1533844800000,1533931200000
9094,,1,3.0,drunk.leave-out.com,1533844800000,1533931200000
9095,,1,7.0,innocent.backwards.org,1533844800000,1533931200000
9096,,1,1.0,dishonesteast.com,1533844800000,1533931200000
9097,,1,1.0,membershipbackwards.gov,1533844800000,1533931200000
9098,,1,1.0,check.bay.io,1533844800000,1533931200000
9099,,1,1.0,dressaccount-for.com,1533844800000,1533931200000
9100,,1,4.0,impact.check-up-on.net,1533844800000,1533931200000
9101,,1,1.0,music.covering.net,1533844800000,1533931200000
9102,,1,1.0,approvefruit.edu,1533844800000,1533931200000
9103,,1,1.0,brand.cure.com,1533844800000,1533931200000
9104,,1,1.0,flag.cracked.edu,1533844800000,1533931200000
9105,,1,1.0,victory.uncontrolled.edu,1533844800000,1533931200000
9106,,1,3.0,feel.fold.io,1533844800000,1533931200000
9107,,1,7.0,motherhelp-out.edu,1533844800000,1533931200000
9108,,1,1.0,requireagent.gov,1533844800000,1533931200000
9109,,1,17.0,frighteningcase.com,1533844800000,1533931200000
9110,,1,1.0,packagingbackwards.edu,1533844800000,1533931200000
9111,,1,1.0,bellhat.org,1533844800000,1533931200000
9112,,1,1.0,wall.manufacture.io,1533844800000,1533931200000
9113,,1,2.0,prove.craft.edu,1533844800000,1533931200000
9114,,1,1.0,herself.coin.com,1533844800000,1533931200000
9115,,1,1.0,euro.one-another.com,1533844800000,1533931200000
9116,,1,1.0,kid.royal.org,1533844800000,1533931200000
9117,,1,3.0,onceapplication.edu,1533844800000,1533931200000
9118,,1,7.0,Marchpose.io,1533844800000,1533931200000
9119,,1,1.0,warm-up.hatred.gov,1533844800000,1533931200000
9120,,1,5.0,sliceindicate.net,1533844800000,1533931200000
9121,,1,1.0,painfulpassage.net,1533844800000,1533931200000
9122,,1,1.0,aggressive.trip.com,1533844800000,1533931200000
9123,,1,1.0,knowadmiration.io,1533844800000,1533931200000
9124,,1,41.0,closely.hers.com,1533844800000,1533931200000
9125,,1,1.0,organized.used-1.net,1533844800000,1533931200000
9126,,1,1.0,wear-away.weather.gov,1533844800000,1533931200000
9127,,1,1.0,soreget-by.io,1533844800000,1533931200000
9128,,1,2.0,origin.sexually.gov,1533844800000,1533931200000
9129,,1,3.0,mount.session.net,1533844800000,1533931200000
9130,,1,1.0,rule.care.gov,1533844800000,1533931200000
9131,,1,1.0,extreme.part.com,1533844800000,1533931200000
9132,,1,3.0,suited.fuel.io,1533844800000,1533931200000
9133,,1,17.0,untidyvacation.gov,1533844800000,1533931200000
9134,,1,1.0,financialflooding.org,1533844800000,1533931200000
9135,,1,1.0,mention.play-with.org,1533844800000,1533931200000
9136,,1,1.0,chest.can-1.gov,1533844800000,1533931200000
9137,,1,1.0,broadly.identify-with.com,1533844800000,1533931200000
9138,,1,8.0,similarput-forward.net,1533844800000,1533931200000
9139,,1,1.0,slicespice.org,1533844800000,1533931200000
9140,,1,2.0,superior.begin.com,1533844800000,1533931200000
9141,,1,1.0,training.annoying.gov,1533844800000,1533931200000
9142,,1,1.0,cut-up.former.io,1533844800000,1533931200000
9143,,1,1.0,branchscheme.gov,1533844800000,1533931200000
9144,,1,7.0,allied.well-known.gov,1533844800000,1533931200000
9145,,1,1.0,pass-bydiscover.net,1533844800000,1533931200000
9146,,1,4.0,get-through.number.org,1533844800000,1533931200000
9147,,1,2.0,sound.producer.gov,1533844800000,1533931200000
9148,,1,3.0,kissjoin.net,1533844800000,1533931200000
9149,,1,2.0,define.burst-out.edu,1533844800000,1533931200000
9150,,1,1.0,hold-onprevent.gov,1533844800000,1533931200000
9151,,1,1.0,foundation.roughly.net,1533844800000,1533931200000
9152,,1,10.0,seventy.limit-to.edu,1533844800000,1533931200000
9153,,1,2.0,adoptbrother.io,1533844800000,1533931200000
9154,,1,1.0,millionthroyal.io,1533844800000,1533931200000
9155,,1,1.0,approving.amount.com,1533844800000,1533931200000
9156,,1,1.0,search.lorry.gov,1533844800000,1533931200000
