lhub_ts,Account_Name,_time,index,New_Process_ID,Creator_Process_ID,Creator_Process_Name,Security_ID,ComputerName,New_Process_Name,Account_Domain,_kv
1550073747000,"BETA$,-",2019-02-13T10:03:13.000-06:00,wintel,1720,2490,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",beta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073745000,"BETA$,-",2019-02-13T10:03:12.000-06:00,wintel,196C,2490,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",beta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073745000,"WINDOWS-5M8M95H$,-",2019-02-13T10:02:27.000-06:00,wintel,B5C,236C,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073744000,"WINDOWS-5M8M95H$,-",2019-02-13T10:02:27.000-06:00,wintel,8A0,236C,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073730000,"WINDOWS-5M8M95H$,-",2019-02-13T10:02:27.000-06:00,wintel,1CC8,236C,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073730000,"WINDOWS-5M8M95H$,-",2019-02-13T10:02:25.000-06:00,wintel,CCC,236C,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073730000,"WINDOWS-5M8M95H$,-",2019-02-13T10:02:25.000-06:00,wintel,23E4,236C,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073728000,"WINDOWS-5M8M95H$,-",2019-02-13T10:02:24.000-06:00,wintel,1948,236C,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073728000,"EPSILON$,-",2019-02-13T10:02:10.000-06:00,wintel,1968,D28,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",epsilon.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073726000,"EPSILON$,-",2019-02-13T10:02:10.000-06:00,wintel,234C,D28,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",epsilon.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073682000,"EPSILON$,-",2019-02-13T10:02:10.000-06:00,wintel,2280,D28,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",epsilon.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073682000,"EPSILON$,-",2019-02-13T10:02:08.000-06:00,wintel,2140,D28,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",epsilon.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073682000,"EPSILON$,-",2019-02-13T10:02:08.000-06:00,wintel,1940,D28,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",epsilon.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073680000,"EPSILON$,-",2019-02-13T10:02:06.000-06:00,wintel,22C4,D28,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",epsilon.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073680000,"ZETA$,-",2019-02-13T10:01:22.000-06:00,wintel,1214,1478,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073679000,"ZETA$,-",2019-02-13T10:01:22.000-06:00,wintel,380,1478,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073670000,"ZETA$,-",2019-02-13T10:01:22.000-06:00,wintel,1D64,1478,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073670000,"ZETA$,-",2019-02-13T10:01:20.000-06:00,wintel,22D4,1478,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073670000,"ZETA$,-",2019-02-13T10:01:20.000-06:00,wintel,168C,1478,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073669000,"ZETA$,-",2019-02-13T10:01:19.000-06:00,wintel,1D94,1478,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073669000,"ALPHA$,-",2019-02-13T10:01:10.000-06:00,wintel,3F0,14EC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073667000,"ALPHA$,-",2019-02-13T10:01:10.000-06:00,wintel,125C,14EC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073667000,"ALPHA$,-",2019-02-13T10:01:10.000-06:00,wintel,308,14EC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073667000,"ALPHA$,-",2019-02-13T10:01:09.000-06:00,wintel,219C,14EC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073667000,"ALPHA$,-",2019-02-13T10:01:09.000-06:00,wintel,23EC,14EC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073665000,"ALPHA$,-",2019-02-13T10:01:07.000-06:00,wintel,1278,14EC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073665000,"WINDOWS-AUPC1C5$,-",2019-02-13T10:01:07.000-06:00,wintel,105C,FC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073653000,"WINDOWS-AUPC1C5$,-",2019-02-13T10:01:07.000-06:00,wintel,1308,FC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550046823000,"WINDOWS-AUPC1C5$,-",2019-02-13T10:01:07.000-06:00,wintel,B98,FC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550046139000,"WINDOWS-AUPC1C5$,-",2019-02-13T10:01:05.000-06:00,wintel,2554,FC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550045871000,"WINDOWS-AUPC1C5$,-",2019-02-13T10:01:05.000-06:00,wintel,18E4,FC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550045870000,"WINDOWS-AUPC1C5$,-",2019-02-13T10:00:53.000-06:00,wintel,1324,FC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550043770000,"mark,-",2019-02-13T02:33:43.000-06:00,wintel,162C,1500,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1138,S-1-0-0",kha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550043770000,"eric,-",2019-02-13T02:22:19.000-06:00,wintel,2BF0,15D4,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1195,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550035607000,"eric,-",2019-02-13T02:17:51.000-06:00,wintel,19BC,15D4,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1195,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550024201000,"eric,-",2019-02-13T02:17:50.000-06:00,wintel,2714,15D4,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1195,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550024200000,"Administrator,-",2019-02-13T01:42:50.000-06:00,wintel,28C4,15C4,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-500,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550024188000,"Administrator,-",2019-02-13T01:42:50.000-06:00,wintel,2578,15C4,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-500,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550024186000,"sally,-",2019-02-12T23:26:47.000-06:00,wintel,2454,16D0,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1173,S-1-0-0",beta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550024186000,"ETA$,-",2019-02-12T20:16:41.000-06:00,wintel,884,AD8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",eta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550024186000,"ETA$,-",2019-02-12T20:16:40.000-06:00,wintel,B80,AD8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",eta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550023633000,"ETA$,-",2019-02-12T20:16:28.000-06:00,wintel,16D4,AD8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",eta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550023633000,"ETA$,-",2019-02-12T20:16:26.000-06:00,wintel,141C,AD8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",eta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550023633000,"ETA$,-",2019-02-12T20:16:26.000-06:00,wintel,C60,AD8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",eta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550023632000,"ETA$,-",2019-02-12T20:16:26.000-06:00,wintel,36C,AD8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",eta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550023632000,"THETA$,-",2019-02-12T20:07:13.000-06:00,wintel,1638,1728,C:\Program Files\rempl\sedsvc.exe,"S-1-5-18,S-1-0-0",theta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550023630000,"THETA$,-",2019-02-12T20:07:13.000-06:00,wintel,1618,1728,C:\Program Files\rempl\sedsvc.exe,"S-1-5-18,S-1-0-0",theta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550021923000,"THETA$,-",2019-02-12T20:07:13.000-06:00,wintel,1528,1728,C:\Program Files\rempl\sedsvc.exe,"S-1-5-18,S-1-0-0",theta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550020756000,"THETA$,-",2019-02-12T20:07:12.000-06:00,wintel,D90,1728,C:\Program Files\rempl\sedsvc.exe,"S-1-5-18,S-1-0-0",theta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550012581000,"THETA$,-",2019-02-12T20:07:12.000-06:00,wintel,1304,1728,C:\Program Files\rempl\sedsvc.exe,"S-1-5-18,S-1-0-0",theta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003913000,"THETA$,-",2019-02-12T20:07:10.000-06:00,wintel,E0C,1728,C:\Program Files\rempl\sedsvc.exe,"S-1-5-18,S-1-0-0",theta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003907000,"mark,-",2019-02-12T19:38:43.000-06:00,wintel,EF8,21F0,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1138,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003730000,"mark,-",2019-02-12T19:19:16.000-06:00,wintel,1044,21F0,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1138,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003730000,"Administrator,-",2019-02-12T17:03:01.000-06:00,wintel,1794,1660,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-500,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003723000,"Administrator,-",2019-02-12T14:38:33.000-06:00,wintel,2278,11B8,C:\Program Files\Npcap\NPFInstall.exe,"S-1-5-21-2818115297-1122405967-1646991738-500,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003723000,"Administrator,-",2019-02-12T14:38:27.000-06:00,wintel,1894,230C,C:\Program Files\Npcap\NPFInstall.exe,"S-1-5-21-2818115297-1122405967-1646991738-500,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003721000,"IOTA$,-",2019-02-12T14:35:30.000-06:00,wintel,1300,11CC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",iota.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003720000,"IOTA$,-",2019-02-12T14:35:30.000-06:00,wintel,1328,11CC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",iota.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003709000,"ZETA$,Administrator",2019-02-12T14:35:23.000-06:00,wintel,2578,D70,C:\Windows\explorer.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,HQ1",1
1550003688000,"IOTA$,-",2019-02-12T14:35:23.000-06:00,wintel,A78,11CC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",iota.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003687000,"IOTA$,-",2019-02-12T14:35:21.000-06:00,wintel,A28,11CC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",iota.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003675000,"IOTA$,-",2019-02-12T14:35:20.000-06:00,wintel,10D8,11CC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",iota.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003673000,"IOTA$,-",2019-02-12T14:35:09.000-06:00,wintel,C90,11CC,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",iota.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003673000,"HA$,-",2019-02-12T14:34:48.000-06:00,wintel,D48,600,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",ha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003673000,"HA$,-",2019-02-12T14:34:47.000-06:00,wintel,13C4,600,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",ha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003590000,"HA$,-",2019-02-12T14:34:35.000-06:00,wintel,EE4,600,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",ha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003590000,"HA$,-",2019-02-12T14:34:33.000-06:00,wintel,690,600,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",ha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003590000,"HA$,-",2019-02-12T14:34:33.000-06:00,wintel,568,600,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",ha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003588000,"HA$,-",2019-02-12T14:34:33.000-06:00,wintel,1334,600,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",ha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003588000,"DAL$,-",2019-02-12T14:33:10.000-06:00,wintel,135C,12C8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",dal.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003587000,"DAL$,-",2019-02-12T14:33:10.000-06:00,wintel,D80,12C8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",dal.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003487000,"DAL$,-",2019-02-12T14:33:10.000-06:00,wintel,614,12C8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",dal.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003487000,"DAL$,-",2019-02-12T14:33:08.000-06:00,wintel,11B8,12C8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",dal.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003487000,"DAL$,-",2019-02-12T14:33:08.000-06:00,wintel,5B0,12C8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",dal.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003468000,"DAL$,-",2019-02-12T14:33:07.000-06:00,wintel,298,12C8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",dal.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003468000,"KAPPA$,-",2019-02-12T14:31:27.000-06:00,wintel,163C,1278,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",kappa.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003466000,"KAPPA$,-",2019-02-12T14:31:27.000-06:00,wintel,15E8,1278,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",kappa.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003459000,"KAPPA$,-",2019-02-12T14:31:27.000-06:00,wintel,159C,1278,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",kappa.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003459000,"KAPPA$,-",2019-02-12T14:31:08.000-06:00,wintel,1564,1278,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",kappa.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003459000,"KAPPA$,-",2019-02-12T14:31:08.000-06:00,wintel,1304,1278,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",kappa.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003456000,"KAPPA$,-",2019-02-12T14:31:06.000-06:00,wintel,DC8,1278,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",kappa.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003456000,"WINDOWS-7N4Q14D$,-",2019-02-12T14:30:59.000-06:00,wintel,980,82C,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-7N4Q14D.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003453000,"WINDOWS-7N4Q14D$,-",2019-02-12T14:30:59.000-06:00,wintel,13D0,82C,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-7N4Q14D.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003099000,"WINDOWS-7N4Q14D$,-",2019-02-12T14:30:59.000-06:00,wintel,1328,82C,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-7N4Q14D.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003099000,"WINDOWS-7N4Q14D$,-",2019-02-12T14:30:56.000-06:00,wintel,10E8,82C,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-7N4Q14D.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003098000,"WINDOWS-7N4Q14D$,-",2019-02-12T14:30:56.000-06:00,wintel,8DC,82C,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-7N4Q14D.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003098000,"WINDOWS-7N4Q14D$,-",2019-02-12T14:30:53.000-06:00,wintel,10A8,82C,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-7N4Q14D.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003098000,"THA$,-",2019-02-12T14:24:59.000-06:00,wintel,1F8C,18D8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",tha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
lhub_ts,"THA$,-",2019-02-12T14:24:59.000-06:00,wintel,288,18D8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",tha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550160752000,"THA$,-",2019-02-12T14:24:58.000-06:00,wintel,123C,18D8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",tha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550160752000,"THA$,-",2019-02-12T14:24:58.000-06:00,wintel,10F4,18D8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",tha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550160142000,"THA$,-",2019-02-12T14:24:58.000-06:00,wintel,12E8,18D8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",tha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
