lhub_ts,Account_Name,_time,index,New_Process_ID,Creator_Process_ID,Creator_Process_Name,Security_ID,ComputerName,New_Process_Name,Account_Domain,_kv
1550073792000,"BETA$,-",2019-02-13T10:03:12.000-06:00,wintel,0x196c,0x2490,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",beta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073747000,"WINDOWS-5M8M95H$,-",2019-02-13T10:02:27.000-06:00,wintel,0xb5c,0x236c,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073747000,"WINDOWS-5M8M95H$,-",2019-02-13T10:02:27.000-06:00,wintel,0x8a0,0x236c,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073747000,"WINDOWS-5M8M95H$,-",2019-02-13T10:02:27.000-06:00,wintel,0x1cc8,0x236c,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073745000,"WINDOWS-5M8M95H$,-",2019-02-13T10:02:25.000-06:00,wintel,0xccc,0x236c,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073745000,"WINDOWS-5M8M95H$,-",2019-02-13T10:02:25.000-06:00,wintel,0x23e4,0x236c,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073744000,"WINDOWS-5M8M95H$,-",2019-02-13T10:02:24.000-06:00,wintel,0x1948,0x236c,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073730000,"EPSILON$,-",2019-02-13T10:02:10.000-06:00,wintel,0x1968,0xd28,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",epsilon.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073730000,"EPSILON$,-",2019-02-13T10:02:10.000-06:00,wintel,0x234c,0xd28,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",epsilon.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073730000,"EPSILON$,-",2019-02-13T10:02:10.000-06:00,wintel,0x2280,0xd28,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",epsilon.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073728000,"EPSILON$,-",2019-02-13T10:02:08.000-06:00,wintel,0x2140,0xd28,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",epsilon.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073728000,"EPSILON$,-",2019-02-13T10:02:08.000-06:00,wintel,0x1940,0xd28,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",epsilon.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073726000,"EPSILON$,-",2019-02-13T10:02:06.000-06:00,wintel,0x22c4,0xd28,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",epsilon.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073682000,"ZETA$,-",2019-02-13T10:01:22.000-06:00,wintel,0x1214,0x1478,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073682000,"ZETA$,-",2019-02-13T10:01:22.000-06:00,wintel,0x380,0x1478,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073682000,"ZETA$,-",2019-02-13T10:01:22.000-06:00,wintel,0x1d64,0x1478,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073680000,"ZETA$,-",2019-02-13T10:01:20.000-06:00,wintel,0x22d4,0x1478,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073680000,"ZETA$,-",2019-02-13T10:01:20.000-06:00,wintel,0x168c,0x1478,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073679000,"ZETA$,-",2019-02-13T10:01:19.000-06:00,wintel,0x1d94,0x1478,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073670000,"ALPHA$,-",2019-02-13T10:01:10.000-06:00,wintel,0x3f0,0x14ec,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073670000,"ALPHA$,-",2019-02-13T10:01:10.000-06:00,wintel,0x125c,0x14ec,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073670000,"ALPHA$,-",2019-02-13T10:01:10.000-06:00,wintel,0x308,0x14ec,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073669000,"ALPHA$,-",2019-02-13T10:01:09.000-06:00,wintel,0x219c,0x14ec,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073669000,"ALPHA$,-",2019-02-13T10:01:09.000-06:00,wintel,0x23ec,0x14ec,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073667000,"ALPHA$,-",2019-02-13T10:01:07.000-06:00,wintel,0x1278,0x14ec,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073667000,"WINDOWS-AUPC1C5$,-",2019-02-13T10:01:07.000-06:00,wintel,0x105c,0xfc,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073667000,"WINDOWS-AUPC1C5$,-",2019-02-13T10:01:07.000-06:00,wintel,0x1308,0xfc,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073667000,"WINDOWS-AUPC1C5$,-",2019-02-13T10:01:07.000-06:00,wintel,0xb98,0xfc,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073665000,"WINDOWS-AUPC1C5$,-",2019-02-13T10:01:05.000-06:00,wintel,0x2554,0xfc,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073665000,"WINDOWS-AUPC1C5$,-",2019-02-13T10:01:05.000-06:00,wintel,0x18e4,0xfc,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550073653000,"WINDOWS-AUPC1C5$,-",2019-02-13T10:00:53.000-06:00,wintel,0x1324,0xfc,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550046823000,"mark,-",2019-02-13T02:33:43.000-06:00,wintel,0x162c,0x1500,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1138,S-1-0-0",kha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550046139000,"eric,-",2019-02-13T02:22:19.000-06:00,wintel,0x2bf0,0x15d4,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1195,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550045871000,"eric,-",2019-02-13T02:17:51.000-06:00,wintel,0x19bc,0x15d4,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1195,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550045870000,"eric,-",2019-02-13T02:17:50.000-06:00,wintel,0x2714,0x15d4,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1195,S-1-0-0",WINDOWS-5M8M95H.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550043770000,"Administrator,-",2019-02-13T01:42:50.000-06:00,wintel,0x28c4,0x15c4,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-500,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550043770000,"Administrator,-",2019-02-13T01:42:50.000-06:00,wintel,0x2578,0x15c4,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-500,S-1-0-0",WINDOWS-AUPC1C5.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550035607000,"sally,-",2019-02-12T23:26:47.000-06:00,wintel,0x2454,0x16d0,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1173,S-1-0-0",beta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550024201000,"ETA$,-",2019-02-12T20:16:41.000-06:00,wintel,0x884,0xad8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",eta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550024200000,"ETA$,-",2019-02-12T20:16:40.000-06:00,wintel,0xb80,0xad8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",eta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550024188000,"ETA$,-",2019-02-12T20:16:28.000-06:00,wintel,0x16d4,0xad8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",eta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550024186000,"ETA$,-",2019-02-12T20:16:26.000-06:00,wintel,0x141c,0xad8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",eta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550024186000,"ETA$,-",2019-02-12T20:16:26.000-06:00,wintel,0xc60,0xad8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",eta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550024186000,"ETA$,-",2019-02-12T20:16:26.000-06:00,wintel,0x36c,0xad8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",eta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550023633000,"THETA$,-",2019-02-12T20:07:13.000-06:00,wintel,0x1638,0x1728,C:\Program Files\rempl\sedsvc.exe,"S-1-5-18,S-1-0-0",theta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550023633000,"THETA$,-",2019-02-12T20:07:13.000-06:00,wintel,0x1618,0x1728,C:\Program Files\rempl\sedsvc.exe,"S-1-5-18,S-1-0-0",theta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550023633000,"THETA$,-",2019-02-12T20:07:13.000-06:00,wintel,0x1528,0x1728,C:\Program Files\rempl\sedsvc.exe,"S-1-5-18,S-1-0-0",theta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550023632000,"THETA$,-",2019-02-12T20:07:12.000-06:00,wintel,0xd90,0x1728,C:\Program Files\rempl\sedsvc.exe,"S-1-5-18,S-1-0-0",theta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550023632000,"THETA$,-",2019-02-12T20:07:12.000-06:00,wintel,0x1304,0x1728,C:\Program Files\rempl\sedsvc.exe,"S-1-5-18,S-1-0-0",theta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550023630000,"THETA$,-",2019-02-12T20:07:10.000-06:00,wintel,0xe0c,0x1728,C:\Program Files\rempl\sedsvc.exe,"S-1-5-18,S-1-0-0",theta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550021923000,"mark,-",2019-02-12T19:38:43.000-06:00,wintel,0xef8,0x21f0,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1138,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550020756000,"mark,-",2019-02-12T19:19:16.000-06:00,wintel,0x1044,0x21f0,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-1138,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550012581000,"Administrator,-",2019-02-12T17:03:01.000-06:00,wintel,0x1794,0x1660,C:\Windows\explorer.exe,"S-1-5-21-2818115297-1122405967-1646991738-500,S-1-0-0",alpha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003913000,"Administrator,-",2019-02-12T14:38:33.000-06:00,wintel,0x2278,0x11b8,C:\Program Files\Npcap\NPFInstall.exe,"S-1-5-21-2818115297-1122405967-1646991738-500,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003907000,"Administrator,-",2019-02-12T14:38:27.000-06:00,wintel,0x1894,0x230c,C:\Program Files\Npcap\NPFInstall.exe,"S-1-5-21-2818115297-1122405967-1646991738-500,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003730000,"IOTA$,-",2019-02-12T14:35:30.000-06:00,wintel,0x1300,0x11cc,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",iota.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003730000,"IOTA$,-",2019-02-12T14:35:30.000-06:00,wintel,0x1328,0x11cc,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",iota.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003723000,"ZETA$,Administrator",2019-02-12T14:35:23.000-06:00,wintel,0x2578,0xd70,C:\Windows\explorer.exe,"S-1-5-18,S-1-0-0",zeta.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,HQ1",1
1550003723000,"IOTA$,-",2019-02-12T14:35:23.000-06:00,wintel,0xa78,0x11cc,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",iota.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003721000,"IOTA$,-",2019-02-12T14:35:21.000-06:00,wintel,0xa28,0x11cc,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",iota.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003720000,"IOTA$,-",2019-02-12T14:35:20.000-06:00,wintel,0x10d8,0x11cc,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",iota.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003709000,"IOTA$,-",2019-02-12T14:35:09.000-06:00,wintel,0xc90,0x11cc,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",iota.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003688000,"HA$,-",2019-02-12T14:34:48.000-06:00,wintel,0xd48,0x600,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",ha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003687000,"HA$,-",2019-02-12T14:34:47.000-06:00,wintel,0x13c4,0x600,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",ha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003675000,"HA$,-",2019-02-12T14:34:35.000-06:00,wintel,0xee4,0x600,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",ha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003673000,"HA$,-",2019-02-12T14:34:33.000-06:00,wintel,0x690,0x600,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",ha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003673000,"HA$,-",2019-02-12T14:34:33.000-06:00,wintel,0x568,0x600,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",ha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003673000,"HA$,-",2019-02-12T14:34:33.000-06:00,wintel,0x1334,0x600,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",ha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003590000,"DAL$,-",2019-02-12T14:33:10.000-06:00,wintel,0x135c,0x12c8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",dal.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003590000,"DAL$,-",2019-02-12T14:33:10.000-06:00,wintel,0xd80,0x12c8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",dal.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003590000,"DAL$,-",2019-02-12T14:33:10.000-06:00,wintel,0x614,0x12c8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",dal.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003588000,"DAL$,-",2019-02-12T14:33:08.000-06:00,wintel,0x11b8,0x12c8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",dal.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003588000,"DAL$,-",2019-02-12T14:33:08.000-06:00,wintel,0x5b0,0x12c8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",dal.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003587000,"DAL$,-",2019-02-12T14:33:07.000-06:00,wintel,0x298,0x12c8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",dal.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003487000,"KAPPA$,-",2019-02-12T14:31:27.000-06:00,wintel,0x163c,0x1278,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",kappa.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003487000,"KAPPA$,-",2019-02-12T14:31:27.000-06:00,wintel,0x15e8,0x1278,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",kappa.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003487000,"KAPPA$,-",2019-02-12T14:31:27.000-06:00,wintel,0x159c,0x1278,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",kappa.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003468000,"KAPPA$,-",2019-02-12T14:31:08.000-06:00,wintel,0x1564,0x1278,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",kappa.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003468000,"KAPPA$,-",2019-02-12T14:31:08.000-06:00,wintel,0x1304,0x1278,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",kappa.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003466000,"KAPPA$,-",2019-02-12T14:31:06.000-06:00,wintel,0xdc8,0x1278,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",kappa.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003459000,"WINDOWS-7N4Q14D$,-",2019-02-12T14:30:59.000-06:00,wintel,0x980,0x82c,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-7N4Q14D.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003459000,"WINDOWS-7N4Q14D$,-",2019-02-12T14:30:59.000-06:00,wintel,0x13d0,0x82c,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-7N4Q14D.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003459000,"WINDOWS-7N4Q14D$,-",2019-02-12T14:30:59.000-06:00,wintel,0x1328,0x82c,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-7N4Q14D.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003456000,"WINDOWS-7N4Q14D$,-",2019-02-12T14:30:56.000-06:00,wintel,0x10e8,0x82c,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-7N4Q14D.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003456000,"WINDOWS-7N4Q14D$,-",2019-02-12T14:30:56.000-06:00,wintel,0x8dc,0x82c,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-7N4Q14D.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003453000,"WINDOWS-7N4Q14D$,-",2019-02-12T14:30:53.000-06:00,wintel,0x10a8,0x82c,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",WINDOWS-7N4Q14D.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003099000,"THA$,-",2019-02-12T14:24:59.000-06:00,wintel,0x1f8c,0x18d8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",tha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003099000,"THA$,-",2019-02-12T14:24:59.000-06:00,wintel,0x288,0x18d8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",tha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003098000,"THA$,-",2019-02-12T14:24:58.000-06:00,wintel,0x123c,0x18d8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",tha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003098000,"THA$,-",2019-02-12T14:24:58.000-06:00,wintel,0x10f4,0x18d8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",tha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
1550003098000,"THA$,-",2019-02-12T14:24:58.000-06:00,wintel,0x12e8,0x18d8,C:\Program Files\rempl\sedlauncher.exe,"S-1-5-18,S-1-0-0",tha.hq1.com,C:\Windows\System32\cmd.exe,"HQ1,-",1
