lhub_ts,TargetUserID,_time,index,Workstation_Name,SourceUserID,SourceUserName,EventCode,ComputerName,Logon_Type,Account_Domain,TargetUserName,_kv,Source_Network_Address
1550090505000,0xA9EAB8,2019-02-13T14:41:45.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,7,"HQ1,HQ1",mark,1,-
1550090504000,0xA9EA75,2019-02-13T14:41:44.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,11,"HQ1,HQ1",mark,1,127.0.0.1
1550089409000,0x543EA1D,2019-02-13T14:23:29.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-7,1,-
1550089409000,0x543E9FF,2019-02-13T14:23:29.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-7,1,-
1550089409000,0x543E743,2019-02-13T14:23:29.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Font Driver Host",UMFD-7,1,-
1550089042000,0x5088520,2019-02-13T14:17:22.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",Administrator,1,-
1550089042000,0x5087CE4,2019-02-13T14:17:22.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",Administrator,1,127.0.0.1
1550088532000,0xED4758,2019-02-13T14:08:52.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550088532000,0xED471A,2019-02-13T14:08:52.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550088532000,0xED446A,2019-02-13T14:08:52.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550088452000,0x4E3BC9C,2019-02-13T14:07:32.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-6,1,-
1550088452000,0x4E3BC7C,2019-02-13T14:07:32.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-6,1,-
1550088452000,0x4E3B7B4,2019-02-13T14:07:32.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Font Driver Host",UMFD-6,1,-
1550088452000,0x4E3AAAD,2019-02-13T14:07:32.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",Administrator,1,-
1550088451000,0x4E3A64D,2019-02-13T14:07:31.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",Administrator,1,127.0.0.1
1550088316000,0x4B4AC9,2019-02-13T14:05:16.000-06:00,wintel,JIM,0x3E7,JIM$,4624,jim.hq1.com,7,"HQ1,HQ1",developer4,1,-
1550088316000,0x4B4A8B,2019-02-13T14:05:16.000-06:00,wintel,JIM,0x3E7,JIM$,4624,jim.hq1.com,11,"HQ1,HQ1",developer4,1,127.0.0.1
1550088305000,0xA4CE85,2019-02-13T14:05:05.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,7,"HQ1,HQ1",mark,1,-
1550088305000,0xA4CE42,2019-02-13T14:05:05.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,11,"HQ1,HQ1",mark,1,127.0.0.1
1550088274000,0x4D70088,2019-02-13T14:04:34.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",sally,1,-
1550088274000,0x4D70036,2019-02-13T14:04:34.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",sally,1,127.0.0.1
1550088184000,0x16F30B3,2019-02-13T14:03:04.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Window Manager",DWM-6,1,-
1550088184000,0x16F309B,2019-02-13T14:03:04.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Window Manager",DWM-6,1,-
1550088184000,0x16F2984,2019-02-13T14:03:04.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Font Driver Host",UMFD-6,1,-
1550087587000,0x152B192,2019-02-13T13:53:07.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,7,"HQ1,HQ1",Administrator,1,-
1550087587000,0x152B147,2019-02-13T13:53:07.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,11,"HQ1,HQ1",Administrator,1,127.0.0.1
1550086405000,0x5F0AB13,2019-02-13T13:33:25.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,7,"HQ1,HQ1",eric,1,-
1550086405000,0x5F0A5C7,2019-02-13T13:33:25.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,11,"HQ1,HQ1",eric,1,127.0.0.1
1550086133000,0x5D4259C,2019-02-13T13:28:53.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,7,"HQ1,HQ1",eric,1,-
1550086133000,0x5D4253D,2019-02-13T13:28:53.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,11,"HQ1,HQ1",eric,1,127.0.0.1
1550085851000,0x9C536B,2019-02-13T13:24:11.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,7,"HQ1,HQ1",mark,1,-
1550085851000,0x9C5328,2019-02-13T13:24:11.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,11,"HQ1,HQ1",mark,1,127.0.0.1
1550085653000,0x25A2D0,2019-02-13T13:20:53.000-06:00,wintel,DELTA,0x3E7,DELTA$,4624,delta.hq1.com,11,"HQ1,HQ1",Administrator,1,::1
1550085212000,0x40633,2019-02-13T13:13:32.000-06:00,wintel,DELTA,0x3E7,DELTA$,4624,delta.hq1.com,7,"HQ1,HQ1",developer3,1,-
1550085212000,0x40591,2019-02-13T13:13:32.000-06:00,wintel,DELTA,0x3E7,DELTA$,4624,delta.hq1.com,11,"HQ1,HQ1",developer3,1,127.0.0.1
1550085193000,0xFCDF,2019-02-13T13:13:13.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550085193000,0xFCA0,2019-02-13T13:13:13.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550085193000,0xA200,2019-02-13T13:13:13.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550085193000,0xA1B5,2019-02-13T13:13:13.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Font Driver Host",UMFD-0,1,-
1550084978000,0x4A54D9B,2019-02-13T13:09:38.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,7,"HQ1,HQ1",dan.blast,1,-
1550084978000,0x4A54D54,2019-02-13T13:09:38.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,11,"HQ1,HQ1",dan.blast,1,127.0.0.1
1550084944000,0x29C8540,2019-02-13T13:09:04.000-06:00,wintel,DELTA,0x3E7,DELTA$,4624,delta.hq1.com,7,"HQ1,HQ1",developer3,1,-
1550084943000,0x29C806D,2019-02-13T13:09:03.000-06:00,wintel,DELTA,0x3E7,DELTA$,4624,delta.hq1.com,11,"HQ1,HQ1",developer3,1,127.0.0.1
1550084788000,0x29393A1,2019-02-13T13:06:28.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550084788000,0x2939381,2019-02-13T13:06:28.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550084788000,0x293900A,2019-02-13T13:06:28.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550083849000,0x14D6FCD,2019-02-13T12:50:49.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Window Manager",DWM-5,1,-
1550083849000,0x14D6FAD,2019-02-13T12:50:49.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Window Manager",DWM-5,1,-
1550083849000,0x14D6C13,2019-02-13T12:50:49.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Font Driver Host",UMFD-5,1,-
1550083346000,0x13302D9,2019-02-13T12:42:26.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,7,"HQ1,HQ1",Administrator,1,-
1550083346000,0x13301BB,2019-02-13T12:42:26.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,11,"HQ1,HQ1",Administrator,1,127.0.0.1
1550082510000,0x952540,2019-02-13T12:28:30.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,7,"HQ1,HQ1",mark,1,-
1550082510000,0x9524E7,2019-02-13T12:28:30.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,11,"HQ1,HQ1",mark,1,127.0.0.1
1550082304000,0x3CDA5FE,2019-02-13T12:25:04.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,7,"HQ1,HQ1",dan.blast,1,-
1550082304000,0x3CDA49A,2019-02-13T12:25:04.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,11,"HQ1,HQ1",dan.blast,1,127.0.0.1
1550081871000,0xB565B4,2019-02-13T12:17:51.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,7,"HQ1,HQ1",norm,1,-
1550081871000,0xB5656D,2019-02-13T12:17:51.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,11,"HQ1,HQ1",norm,1,127.0.0.1
1550081828000,0x1D54038,2019-02-13T12:17:08.000-06:00,wintel,DELTA,0x3E7,DELTA$,4624,delta.hq1.com,7,"HQ1,HQ1",developer3,1,-
1550081828000,0x1D53FF0,2019-02-13T12:17:08.000-06:00,wintel,DELTA,0x3E7,DELTA$,4624,delta.hq1.com,11,"HQ1,HQ1",developer3,1,127.0.0.1
1550081777000,0x4E99052,2019-02-13T12:16:17.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-5,1,-
1550081777000,0x4E99031,2019-02-13T12:16:17.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-5,1,-
1550081777000,0x4E98D40,2019-02-13T12:16:17.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Font Driver Host",UMFD-5,1,-
1550081749000,0x45C3464,2019-02-13T12:15:49.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",sally,1,-
1550081749000,0x45C32E4,2019-02-13T12:15:49.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",sally,1,127.0.0.1
1550081381000,0x56105E,2019-02-13T12:09:41.000-06:00,wintel,-,0x3E7,KHA$,4624,kha.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550081381000,0x561043,2019-02-13T12:09:41.000-06:00,wintel,-,0x3E7,KHA$,4624,kha.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550081381000,0x560DE9,2019-02-13T12:09:41.000-06:00,wintel,-,0x3E7,KHA$,4624,kha.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550081019000,0x8B23E6,2019-02-13T12:03:39.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,7,"HQ1,HQ1",mark,1,-
1550081019000,0x8B23A4,2019-02-13T12:03:39.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,11,"HQ1,HQ1",mark,1,127.0.0.1
1550080970000,0x12AA07C,2019-02-13T12:02:50.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Window Manager",DWM-4,1,-
1550080970000,0x12AA069,2019-02-13T12:02:50.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Window Manager",DWM-4,1,-
1550080970000,0x12A9E3E,2019-02-13T12:02:50.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Font Driver Host",UMFD-4,1,-
1550080943000,0x4A34AA3,2019-02-13T12:02:23.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,7,"HQ1,HQ1",eric,1,-
1550080943000,0x4A34A52,2019-02-13T12:02:23.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,11,"HQ1,HQ1",eric,1,127.0.0.1
1550080874000,0x35D3A18,2019-02-13T12:01:14.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,7,"HQ1,HQ1",dan.blast,1,-
1550080873000,0x35D39BC,2019-02-13T12:01:13.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,11,"HQ1,HQ1",dan.blast,1,127.0.0.1
1550080651000,0x4B504B,2019-02-13T11:57:31.000-06:00,wintel,KHA,0x3E7,KHA$,4624,kha.hq1.com,11,"HQ1,HQ1",Administrator,1,::1
1550080616000,0x4A6C01,2019-02-13T11:56:56.000-06:00,wintel,KHA,0x3E7,KHA$,4624,kha.hq1.com,7,"HQ1,HQ1",mark,1,-
1550080615000,0x4A6BB9,2019-02-13T11:56:55.000-06:00,wintel,KHA,0x3E7,KHA$,4624,kha.hq1.com,11,"HQ1,HQ1",mark,1,127.0.0.1
1550080211000,0x1240A45,2019-02-13T11:50:11.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,7,"HQ1,HQ1",Administrator,1,-
1550080211000,0x12409FC,2019-02-13T11:50:11.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,11,"HQ1,HQ1",Administrator,1,127.0.0.1
1550080167000,0x8A2710,2019-02-13T11:49:27.000-06:00,wintel,-,0x3E7,ZETA$,4624,zeta.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550080167000,0x8A26EF,2019-02-13T11:49:27.000-06:00,wintel,-,0x3E7,ZETA$,4624,zeta.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550080167000,0x8A2412,2019-02-13T11:49:27.000-06:00,wintel,-,0x3E7,ZETA$,4624,zeta.hq1.com,2,"HQ1,Font Driver Host",UMFD-3,1,-
1550080165000,0x468C8EE,2019-02-13T11:49:25.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-5,1,-
1550080165000,0x468C8C1,2019-02-13T11:49:25.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-5,1,-
1550080165000,0x468C450,2019-02-13T11:49:25.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Font Driver Host",UMFD-5,1,-
1550079540000,0x42E6DDF,2019-02-13T11:39:00.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,7,"HQ1,HQ1",Administrator,1,-
1550079540000,0x42E6D93,2019-02-13T11:39:00.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,11,"HQ1,HQ1",Administrator,1,127.0.0.1
1550079413000,0x39D7CDA,2019-02-13T11:36:53.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-6,1,-
1550079413000,0x39D7CBC,2019-02-13T11:36:53.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-6,1,-
1550079413000,0x39D7A33,2019-02-13T11:36:53.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Font Driver Host",UMFD-6,1,-
1550079283000,0x87DC4A,2019-02-13T11:34:43.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,11,"HQ1,HQ1",Administrator,1,::1
1550079241000,0x870B99,2019-02-13T11:34:01.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,7,"HQ1,HQ1",mark,1,-
1550079241000,0x870B56,2019-02-13T11:34:01.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,11,"HQ1,HQ1",mark,1,127.0.0.1
1550079003000,0x37F6B8C,2019-02-13T11:30:03.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",Administrator,1,::1
1550078950000,0x3760D11,2019-02-13T11:29:10.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",eric,1,-
1550078950000,0x3760CCC,2019-02-13T11:29:10.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",eric,1,127.0.0.1
1550078931000,0x403B046,2019-02-13T11:28:51.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-4,1,-
1550078931000,0x403B029,2019-02-13T11:28:51.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-4,1,-
1550078931000,0x403AD7D,2019-02-13T11:28:51.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Font Driver Host",UMFD-4,1,-
1550078580000,0x3E39751,2019-02-13T11:23:00.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,7,"HQ1,HQ1",Administrator,1,-
1550078580000,0x3E396F4,2019-02-13T11:23:00.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,11,"HQ1,HQ1",Administrator,1,127.0.0.1
1550077866000,0x3172179,2019-02-13T11:11:06.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-5,1,-
1550077866000,0x317215A,2019-02-13T11:11:06.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-5,1,-
1550077866000,0x3171E94,2019-02-13T11:11:06.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Font Driver Host",UMFD-5,1,-
1550077602000,0x2F70DCC,2019-02-13T11:06:42.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",eric,1,-
1550077601000,0x2F70D88,2019-02-13T11:06:41.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",eric,1,127.0.0.1
1550077526000,0x1420772,2019-02-13T11:05:26.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550077526000,0x1420759,2019-02-13T11:05:26.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550077526000,0x1420430,2019-02-13T11:05:26.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550077512000,0x140B01B,2019-02-13T11:05:12.000-06:00,wintel,DELTA,0x3E7,DELTA$,4624,delta.hq1.com,7,"HQ1,HQ1",developer3,1,-
1550077512000,0x140AFA6,2019-02-13T11:05:12.000-06:00,wintel,DELTA,0x3E7,DELTA$,4624,delta.hq1.com,11,"HQ1,HQ1",developer3,1,127.0.0.1
1550077474000,0x2ED5BEC,2019-02-13T11:04:34.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-4,1,-
1550077474000,0x2ED5BCE,2019-02-13T11:04:34.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-4,1,-
1550077474000,0x2ED5950,2019-02-13T11:04:34.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Font Driver Host",UMFD-4,1,-
1550077357000,0x2CB4ADA,2019-02-13T11:02:37.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",eric,1,-
1550077357000,0x2CB49E5,2019-02-13T11:02:37.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",eric,1,127.0.0.1
1550077356000,0x2CADE61,2019-02-13T11:02:36.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550077356000,0x2CADE44,2019-02-13T11:02:36.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550077356000,0x2CADB28,2019-02-13T11:02:36.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Font Driver Host",UMFD-3,1,-
1550077355000,0x2CAD56A,2019-02-13T11:02:35.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,HQ1",eric,1,127.0.0.1
1550077223000,0x12E6EBE,2019-02-13T11:00:23.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550077223000,0x12E6EA5,2019-02-13T11:00:23.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550077223000,0x12E6B0A,2019-02-13T11:00:23.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550077137000,0x243D9AF,2019-02-13T10:58:57.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,7,"HQ1,HQ1",dan.blast,1,-
1550077137000,0x243D954,2019-02-13T10:58:57.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,11,"HQ1,HQ1",dan.blast,1,127.0.0.1
1550077049000,0x11822FA,2019-02-13T10:57:29.000-06:00,wintel,DELTA,0x3E7,DELTA$,4624,delta.hq1.com,11,"HQ1,HQ1",Administrator,1,::1
1550076746000,0x2A10692,2019-02-13T10:52:26.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",sally,1,-
1550076745000,0x2A10581,2019-02-13T10:52:25.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",sally,1,127.0.0.1
1550076740000,0x62F09F,2019-02-13T10:52:20.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,7,"HQ1,HQ1",norm,1,-
1550076740000,0x62F052,2019-02-13T10:52:20.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,11,"HQ1,HQ1",norm,1,127.0.0.1
1550076679000,0x29B99F8,2019-02-13T10:51:19.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550076679000,0x29B99D7,2019-02-13T10:51:19.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550076679000,0x29B96F7,2019-02-13T10:51:19.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Font Driver Host",UMFD-3,1,-
1550076209000,0x1C0E159,2019-02-13T10:43:29.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,11,"HQ1,HQ1",Administrator,1,::1
1550076146000,0x262DFD3,2019-02-13T10:42:26.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",Administrator,1,::1
1550076005000,0x2530035,2019-02-13T10:40:05.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",Administrator,1,::1
1550075811000,0x226595E,2019-02-13T10:36:51.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,HQ1",eric,1,127.0.0.1
1550075810000,0x225EDA9,2019-02-13T10:36:50.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550075810000,0x225ED74,2019-02-13T10:36:50.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550075810000,0x225E920,2019-02-13T10:36:50.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550075810000,0x225DE83,2019-02-13T10:36:50.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,HQ1",eric,1,127.0.0.1
1550075426000,0x8CE269,2019-02-13T10:30:26.000-06:00,wintel,DELTA,0x3E7,DELTA$,4624,delta.hq1.com,7,"HQ1,HQ1",developer3,1,-
1550075426000,0x8CE0B9,2019-02-13T10:30:26.000-06:00,wintel,DELTA,0x3E7,DELTA$,4624,delta.hq1.com,11,"HQ1,HQ1",developer3,1,127.0.0.1
1550075383000,0x210E5D8,2019-02-13T10:29:43.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",sally,1,-
1550075383000,0x210E586,2019-02-13T10:29:43.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",sally,1,127.0.0.1
1550075348000,0x2F0B467,2019-02-13T10:29:08.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-4,1,-
1550075348000,0x2F0B44E,2019-02-13T10:29:08.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-4,1,-
1550075348000,0x2F0AFB7,2019-02-13T10:29:08.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Font Driver Host",UMFD-4,1,-
