lhub_ts,unique_user,total_count,url_host,startTime,endTime
,2,3.0,striking.break-up.edu,1534104000000,1534190400000
,2,79.0,service.blow.io,1534104000000,1534190400000
,2,2.0,count-onsecurity.gov,1534104000000,1534190400000
,2,11.0,rangehonest.gov,1534104000000,1534190400000
,2,2.0,sort-outdigital.gov,1534104000000,1534190400000
,2,3.0,keep-out.video.net,1534104000000,1534190400000
,2,2.0,insidejunior.net,1534104000000,1534190400000
,2,20.0,stair.encourage.net,1534104000000,1534190400000
,2,2.0,watch.entertainment.io,1534104000000,1534190400000
,2,2.0,listwhistle.com,1534104000000,1534190400000
,2,2.0,interview.upside-down.gov,1534104000000,1534190400000
,2,8.0,examine.outside.org,1534104000000,1534190400000
,2,2.0,get-onwashing.net,1534104000000,1534190400000
,2,7.0,lonelywait.com,1534104000000,1534190400000
,2,2.0,ring-backoutput.net,1534104000000,1534190400000
,2,4.0,unkindhand-back.com,1534104000000,1534190400000
,2,2.0,currently.introduction.edu,1534104000000,1534190400000
,2,6.0,origin.mine.net,1534104000000,1534190400000
,2,18.0,bill.bar.com,1534104000000,1534190400000
,2,3.0,fourth.duty.edu,1534104000000,1534190400000
,2,2.0,flourtrading.net,1534104000000,1534190400000
,2,8.0,enthusiasm.can-2.gov,1534104000000,1534190400000
,2,4.0,carealarming.io,1534104000000,1534190400000
,2,2.0,whitebreak-in.com,1534104000000,1534190400000
,2,2.0,aggressive.upwards.com,1534104000000,1534190400000
,2,2.0,another.atmosphere.net,1534104000000,1534190400000
,2,4.0,yard.emotionally.edu,1534104000000,1534190400000
,2,5.0,costrid.org,1534104000000,1534190400000
,2,10.0,truth.approval.edu,1534104000000,1534190400000
,2,3.0,infectfuel.net,1534104000000,1534190400000
,2,2.0,losefight.net,1534104000000,1534190400000
,2,3.0,foreignempire.gov,1534104000000,1534190400000
,2,2.0,aircraftforest.io,1534104000000,1534190400000
,2,2.0,kidhousing.com,1534104000000,1534190400000
,2,2.0,upwardsconsult.com,1534104000000,1534190400000
,2,3.0,each.let-off.io,1534104000000,1534190400000
,2,3.0,yourself.alternative.com,1534104000000,1534190400000
,2,6.0,undo.look-forward-to.io,1534104000000,1534190400000
,2,2.0,regional.much.com,1534104000000,1534190400000
,2,6.0,technicalwife.com,1534104000000,1534190400000
,2,7.0,ice.entrance-1.io,1534104000000,1534190400000
,2,2.0,extra.shopping.com,1534104000000,1534190400000
,2,11.0,beatdirector.org,1534104000000,1534190400000
,2,28.0,movement.pop.gov,1534104000000,1534190400000
,2,2.0,job.international.org,1534104000000,1534190400000
,2,10.0,eat-out.help.com,1534104000000,1534190400000
,2,2.0,Julymake-up.edu,1534104000000,1534190400000
,2,29.0,gapmenu.edu,1534104000000,1534190400000
,2,2.0,bring-forward.look-through.edu,1534104000000,1534190400000
,2,59.0,eighthtear-1.net,1534104000000,1534190400000
,2,2.0,settle-down.brother.gov,1534104000000,1534190400000
,2,4.0,pullsand.org,1534104000000,1534190400000
,2,2.0,yellowunnecessary.io,1534104000000,1534190400000
,2,13.0,latei.e..net,1534104000000,1534190400000
,2,3.0,fuel.whatever.gov,1534104000000,1534190400000
,2,3.0,washring-1.edu,1534104000000,1534190400000
,2,2.0,curebreed.io,1534104000000,1534190400000
,2,7.0,subject.procedure.net,1534104000000,1534190400000
,2,2.0,insecthuge.org,1534104000000,1534190400000
,2,5.0,plantransparent.gov,1534104000000,1534190400000
,2,15.0,dyingfreely.com,1534104000000,1534190400000
,2,3.0,toorefrigerator.org,1534104000000,1534190400000
,2,7.0,feeling.length.net,1534104000000,1534190400000
,2,18.0,coalprotect.net,1534104000000,1534190400000
,2,2.0,go-toemployment.io,1534104000000,1534190400000
,2,11.0,incidentscreen.edu,1534104000000,1534190400000
,2,4.0,awake.come-across.io,1534104000000,1534190400000
,2,2.0,stressedclick.com,1534104000000,1534190400000
,2,9.0,tend.sew.com,1534104000000,1534190400000
,2,2.0,ago.send-for.org,1534104000000,1534190400000
,2,51.0,wildlystring.io,1534104000000,1534190400000
,2,2.0,adflesh.edu,1534104000000,1534190400000
,2,2.0,bring-backrubbish.org,1534104000000,1534190400000
,2,2.0,dear.sex.com,1534104000000,1534190400000
,2,3.0,frequent.amuse.com,1534104000000,1534190400000
,2,5.0,treedance.net,1534104000000,1534190400000
,2,2.0,briefly.theatre.io,1534104000000,1534190400000
,2,30.0,pass-byspin.io,1534104000000,1534190400000
,2,8.0,get-over.pint.gov,1534104000000,1534190400000
,2,5.0,manager.fifty.net,1534104000000,1534190400000
,2,2.0,separated.live-2.edu,1534104000000,1534190400000
,2,8.0,interested.wide.io,1534104000000,1534190400000
,2,6.0,drive-awaycloud.edu,1534104000000,1534190400000
,2,54.0,characteristicconservative.com,1534104000000,1534190400000
,2,3.0,celebration.closely.edu,1534104000000,1534190400000
,2,3.0,basicallyvast.org,1534104000000,1534190400000
,2,5.0,following.mum.io,1534104000000,1534190400000
,2,2.0,soulreaction.gov,1534104000000,1534190400000
,2,4.0,surroundings.failure.net,1534104000000,1534190400000
,2,2.0,oppose.wrongly.io,1534104000000,1534190400000
,2,12.0,occurno.com,1534104000000,1534190400000
,2,6.0,vote.tough.gov,1534104000000,1534190400000
,2,4.0,terriblysympathetic.io,1534104000000,1534190400000
,2,2.0,tear-up.reckon.com,1534104000000,1534190400000
,2,2.0,lettercamp.org,1534104000000,1534190400000
,2,4.0,cycling.truth.com,1534104000000,1534190400000
,2,2.0,honourrevolution.edu,1534104000000,1534190400000
,2,2.0,suddenlyassistant.com,1534104000000,1534190400000
,2,2.0,financepossibly.com,1534104000000,1534190400000
,2,8.0,routeamount-to.gov,1534104000000,1534190400000
,2,3.0,atmosphere.leader.io,1534104000000,1534190400000
,2,2.0,softwaremistake-for.net,1534104000000,1534190400000
,2,4.0,rubberattempt.com,1534104000000,1534190400000
,2,2.0,operationconference.edu,1534104000000,1534190400000
,2,13.0,interval.billion.net,1534104000000,1534190400000
,2,2.0,producebreak.edu,1534104000000,1534190400000
,2,4.0,cheerfullymotorcycle.edu,1534104000000,1534190400000
,2,4.0,dismiss.hang.org,1534104000000,1534190400000
,2,2.0,come-up-to.fifth.net,1534104000000,1534190400000
,2,3.0,whenevertill.gov,1534104000000,1534190400000
,2,3.0,beneathtrade.edu,1534104000000,1534190400000
,2,2.0,proceduresomehow.gov,1534104000000,1534190400000
,2,5.0,cabinettheir.gov,1534104000000,1534190400000
,2,2.0,severely.truck.com,1534104000000,1534190400000
,2,3.0,extraordinary.all-right.org,1534104000000,1534190400000
,2,2.0,send-for.call-back.io,1534104000000,1534190400000
,2,5.0,motherenthusiasm.com,1534104000000,1534190400000
,2,7.0,click.pronounce.gov,1534104000000,1534190400000
,2,2.0,labtoilet.io,1534104000000,1534190400000
,2,2.0,silentpacket.org,1534104000000,1534190400000
,2,2.0,mid-.resource.org,1534104000000,1534190400000
,2,9.0,live-onmonitor.net,1534104000000,1534190400000
,2,20.0,look-after.capture.edu,1534104000000,1534190400000
,2,12.0,straightcombination.gov,1534104000000,1534190400000
,2,2.0,ideago-out-with.io,1534104000000,1534190400000
,2,4.0,go-outhat.net,1534104000000,1534190400000
,2,13.0,result.pan-1.io,1534104000000,1534190400000
,2,5.0,spread.look-out.io,1534104000000,1534190400000
,2,4.0,copy.regret.io,1534104000000,1534190400000
,2,21.0,genuinelymysterious.net,1534104000000,1534190400000
,2,3.0,fainttraveller.io,1534104000000,1534190400000
,2,5.0,appointfinished.com,1534104000000,1534190400000
,2,6.0,trousers.contain.edu,1534104000000,1534190400000
,2,2.0,toohistory.edu,1534104000000,1534190400000
,2,2.0,productfry.net,1534104000000,1534190400000
,2,4.0,curiouslyfasten.io,1534104000000,1534190400000
,2,2.0,benefit.humorous.com,1534104000000,1534190400000
,2,2.0,bell.think-up.io,1534104000000,1534190400000
,2,2.0,passengerbent.io,1534104000000,1534190400000
,2,19.0,any.politician.gov,1534104000000,1534190400000
,2,3.0,way.knowledge.com,1534104000000,1534190400000
,2,36.0,split-uphighway.org,1534104000000,1534190400000
,2,3.0,problem.fashion.edu,1534104000000,1534190400000
,2,21.0,prepare.bell.gov,1534104000000,1534190400000
,2,5.0,strong.untidy.gov,1534104000000,1534190400000
,2,8.0,imagedisappointed.edu,1534104000000,1534190400000
,2,35.0,engineeringspell.net,1534104000000,1534190400000
,2,13.0,thirsty.come-up-to.gov,1534104000000,1534190400000
,2,6.0,featherdifferent.io,1534104000000,1534190400000
,2,3.0,projectbuilding.edu,1534104000000,1534190400000
,2,3.0,springcourage.net,1534104000000,1534190400000
,2,3.0,offerdisgust.net,1534104000000,1534190400000
,2,2.0,coloured.suitable.org,1534104000000,1534190400000
,2,7.0,lack.correctly.io,1534104000000,1534190400000
,2,6.0,decision.look.gov,1534104000000,1534190400000
,2,2.0,policypreviously.net,1534104000000,1534190400000
,2,2.0,surprisecondition.org,1534104000000,1534190400000
,2,4.0,switch-offconcrete.edu,1534104000000,1534190400000
,2,2.0,look-out.flat.io,1534104000000,1534190400000
,2,6.0,publicly.side.org,1534104000000,1534190400000
,2,13.0,add.fully.net,1534104000000,1534190400000
,2,2.0,eventpractice.edu,1534104000000,1534190400000
,2,3.0,meetlike.org,1534104000000,1534190400000
,2,2.0,advice.eventually.org,1534104000000,1534190400000
,2,2.0,try-on.jointly.io,1534104000000,1534190400000
,2,3.0,acknowledgemixed.io,1534104000000,1534190400000
,2,3.0,missingstand-by.edu,1534104000000,1534190400000
,2,2.0,call-forpass.edu,1534104000000,1534190400000
,2,2.0,remember.majority.gov,1534104000000,1534190400000
,2,2.0,scheme.newspaper.edu,1534104000000,1534190400000
,2,118.0,platform.secondary.gov,1534104000000,1534190400000
,2,2.0,all-rightexcite.org,1534104000000,1534190400000
,2,2.0,traditiontax.org,1534104000000,1534190400000
,2,2.0,us.bin.net,1534104000000,1534190400000
,2,4.0,constant.island.com,1534104000000,1534190400000
,2,4.0,campaign.mother.org,1534104000000,1534190400000
,2,2.0,year.border.io,1534104000000,1534190400000
,2,23.0,customs.injure.edu,1534104000000,1534190400000
,2,11.0,Marchroll.edu,1534104000000,1534190400000
,2,9.0,pass-through.atmosphere.com,1534104000000,1534190400000
,2,2.0,tightlycommit.edu,1534104000000,1534190400000
,2,7.0,mobile-phone.wet.org,1534104000000,1534190400000
,2,18.0,teach.shocking.net,1534104000000,1534190400000
,2,2.0,tension.deliberately.edu,1534104000000,1534190400000
,2,2.0,similarsenate.edu,1534104000000,1534190400000
,2,4.0,modernfail.org,1534104000000,1534190400000
,2,2.0,partnerpremises.net,1534104000000,1534190400000
,2,11.0,critical.joke.org,1534104000000,1534190400000
,2,4.0,finance.furniture.edu,1534104000000,1534190400000
,2,2.0,impressionobtain.gov,1534104000000,1534190400000
,2,2.0,sufficient.pair.edu,1534104000000,1534190400000
,2,2.0,let-offI.com,1534104000000,1534190400000
,2,4.0,wash-away.intend.org,1534104000000,1534190400000
,2,8.0,managermonitor.com,1534104000000,1534190400000
,2,2.0,play-about.shame.org,1534104000000,1534190400000
,2,5.0,intelligent.location.com,1534104000000,1534190400000
,2,6.0,criterionpub.gov,1534104000000,1534190400000
,2,4.0,privatelywatch-out-for.io,1534104000000,1534190400000
,2,121.0,deal.shake.gov,1534104000000,1534190400000
,2,3.0,protect.shop.org,1534104000000,1534190400000
,2,2.0,terriblebattle.com,1534104000000,1534190400000
,2,2.0,occasion.abroad.edu,1534104000000,1534190400000
,2,5.0,heatingscale.io,1534104000000,1534190400000
,2,2.0,personalitystressed.io,1534104000000,1534190400000
,2,2.0,outer.inch.org,1534104000000,1534190400000
,2,6.0,try-on.remaining.com,1534104000000,1534190400000
,2,1365.0,moveuniverse.com,1534104000000,1534190400000
,2,16.0,couple.generation.com,1534104000000,1534190400000
,2,2.0,delicaterise.net,1534104000000,1534190400000
,2,3.0,excitement.gallon.org,1534104000000,1534190400000
,2,21.0,hour.win.io,1534104000000,1534190400000
,2,20.0,crowdcycling.edu,1534104000000,1534190400000
,2,2.0,openly.much.edu,1534104000000,1534190400000
,2,33.0,league.four.com,1534104000000,1534190400000
,2,2.0,ceilingsalary.gov,1534104000000,1534190400000
,2,2.0,tomato.hell.io,1534104000000,1534190400000
,2,2.0,i.e.expose.io,1534104000000,1534190400000
,2,3.0,evening.hand-over.com,1534104000000,1534190400000
,2,33.0,surnamefoundation.com,1534104000000,1534190400000
,2,15.0,fill-up.memory.org,1534104000000,1534190400000
,2,3.0,coveringTuesday.edu,1534104000000,1534190400000
,2,18.0,witness.beer.gov,1534104000000,1534190400000
,2,3.0,cause.breed.com,1534104000000,1534190400000
,2,3.0,deal-in.ruin.gov,1534104000000,1534190400000
,2,4.0,rate.happiness.org,1534104000000,1534190400000
,2,2.0,crazyprince.org,1534104000000,1534190400000
,2,2.0,tapeunfortunately.edu,1534104000000,1534190400000
,2,2.0,sometimesquick.edu,1534104000000,1534190400000
,2,9.0,lot.fold.io,1534104000000,1534190400000
,2,22.0,pass-away.object.io,1534104000000,1534190400000
,2,2.0,boringtree.gov,1534104000000,1534190400000
,2,2.0,death.move-over.net,1534104000000,1534190400000
,2,2.0,ear.describe.gov,1534104000000,1534190400000
,2,2.0,sunattach.io,1534104000000,1534190400000
,2,2.0,healwould.org,1534104000000,1534190400000
,2,200.0,neatexplore.edu,1534104000000,1534190400000
,2,5.0,regarding.buyer.com,1534104000000,1534190400000
,2,2.0,mainly.get-by.com,1534104000000,1534190400000
,2,2.0,editionrock.gov,1534104000000,1534190400000
,2,2.0,see-abouteighteenth.com,1534104000000,1534190400000
,2,23.0,socially.hole.edu,1534104000000,1534190400000
,2,9.0,performancereverse.org,1534104000000,1534190400000
,2,3.0,breedinterpretation.com,1534104000000,1534190400000
,2,2.0,fourteentharrival.io,1534104000000,1534190400000
,2,2.0,unwillingoutdoor.com,1534104000000,1534190400000
,2,2.0,minute-1.confined.net,1534104000000,1534190400000
,2,12.0,walkingpartly.io,1534104000000,1534190400000
,2,28.0,gainonto.gov,1534104000000,1534190400000
,2,4.0,particularbay.net,1534104000000,1534190400000
,2,2.0,wash.positive.org,1534104000000,1534190400000
,2,2.0,genuinepractise.edu,1534104000000,1534190400000
,2,4.0,accent.live-on.com,1534104000000,1534190400000
,2,52.0,advanced.similar.gov,1534104000000,1534190400000
,2,2.0,pleasure.based.gov,1534104000000,1534190400000
,2,2.0,attend-tomeet-up.io,1534104000000,1534190400000
,2,6.0,staff.praise.gov,1534104000000,1534190400000
,2,3.0,exactprevious.gov,1534104000000,1534190400000
,2,2.0,already.show-off.org,1534104000000,1534190400000
,2,6.0,deaf.concert.edu,1534104000000,1534190400000
,2,2.0,cell-phoneshape.net,1534104000000,1534190400000
,2,2.0,preparedconfused.org,1534104000000,1534190400000
,2,3.0,remains.worship.org,1534104000000,1534190400000
,2,2.0,ambitioncell.gov,1534104000000,1534190400000
,2,2.0,unexpected.cup.net,1534104000000,1534190400000
,2,2.0,introduce.last-1.edu,1534104000000,1534190400000
,2,1929.0,prior.wedding.net,1534104000000,1534190400000
,2,2.0,shot.stiff.io,1534104000000,1534190400000
,2,2.0,thoroughsweet.io,1534104000000,1534190400000
,2,7.0,chatwrite-back.edu,1534104000000,1534190400000
,2,6.0,depend-on.shy.com,1534104000000,1534190400000
,2,3.0,ahead.thumb.gov,1534104000000,1534190400000
,2,30.0,centralknock-out.edu,1534104000000,1534190400000
,2,2.0,angle.photograph.gov,1534104000000,1534190400000
,2,5.0,hundred.cable.gov,1534104000000,1534190400000
,2,2.0,cameracollection.org,1534104000000,1534190400000
,2,24.0,lie-1.humour.gov,1534104000000,1534190400000
,2,2.0,involvedconsiderably.io,1534104000000,1534190400000
,2,4.0,logicalattack.org,1534104000000,1534190400000
,2,3.0,host.nowhere.gov,1534104000000,1534190400000
,2,9.0,style.strange.gov,1534104000000,1534190400000
,2,5.0,churchparallel.org,1534104000000,1534190400000
,2,2.0,businessman.housing.io,1534104000000,1534190400000
,2,4.0,constant.excellent.org,1534104000000,1534190400000
,2,20.0,jam.arm.io,1534104000000,1534190400000
,2,9.0,congratulate.ad.edu,1534104000000,1534190400000
,2,6.0,pilotcustoms.net,1534104000000,1534190400000
,2,65.0,objectelbow.gov,1534104000000,1534190400000
,2,2.0,carry-on.watch-out.org,1534104000000,1534190400000
,2,75.0,think-overours.edu,1534104000000,1534190400000
,2,4.0,birthday.keen.gov,1534104000000,1534190400000
,2,5.0,clever.here.gov,1534104000000,1534190400000
,2,2.0,out.unfortunate.com,1534104000000,1534190400000
,2,2.0,charge.do-up.gov,1534104000000,1534190400000
,2,42.0,certain.give-out.io,1534104000000,1534190400000
,2,2.0,add-oncalm-down.com,1534104000000,1534190400000
,2,12.0,water.nineteen.com,1534104000000,1534190400000
,2,2.0,deeply.signal.io,1534104000000,1534190400000
,2,123.0,capitalprimary.gov,1534104000000,1534190400000
,2,18.0,extendshow.org,1534104000000,1534190400000
,2,2.0,unusuallie-down.edu,1534104000000,1534190400000
,2,12.0,hook.stand-up-for.com,1534104000000,1534190400000
,2,2.0,lonely.item.org,1534104000000,1534190400000
,2,2.0,plug-instrain.org,1534104000000,1534190400000
,2,3.0,plug-in.exact.io,1534104000000,1534190400000
,2,2.0,adoptsoup.org,1534104000000,1534190400000
,2,2.0,allow-forremind-of.edu,1534104000000,1534190400000
,2,3.0,brother.pitch.gov,1534104000000,1534190400000
,2,2.0,countrysidenarrow.org,1534104000000,1534190400000
,2,5.0,certainly.under.com,1534104000000,1534190400000
,2,3.0,agreementviolence.org,1534104000000,1534190400000
,2,2.0,salary.awfully.net,1534104000000,1534190400000
,2,2.0,laugh-at.continue.gov,1534104000000,1534190400000
,2,4.0,supporteri.e..gov,1534104000000,1534190400000
,2,2.0,practiceobserve.io,1534104000000,1534190400000
,2,4.0,northwork-out.io,1534104000000,1534190400000
,2,17.0,go-by.join.net,1534104000000,1534190400000
,2,3.0,stand-uphelp-out.org,1534104000000,1534190400000
,2,3.0,weightdeposit.io,1534104000000,1534190400000
,2,2.0,primarily.always.gov,1534104000000,1534190400000
,2,2.0,dishonestly.finance.edu,1534104000000,1534190400000
,2,3.0,coughing.appropriate.io,1534104000000,1534190400000
,2,2.0,calculate.result-in.net,1534104000000,1534190400000
,2,10.0,belowdoubt.net,1534104000000,1534190400000
,2,18.0,divisionrough.edu,1534104000000,1534190400000
,2,2.0,live-through.satisfied.gov,1534104000000,1534190400000
,2,129.0,specialistdistinguish.com,1534104000000,1534190400000
,2,2.0,showersoup.org,1534104000000,1534190400000
,2,3.0,jam.spray.net,1534104000000,1534190400000
,2,2.0,portchild.org,1534104000000,1534190400000
,2,3.0,go-withoutknowledge.gov,1534104000000,1534190400000
,2,11.0,sumrecover.com,1534104000000,1534190400000
,2,8.0,schedulejacket.gov,1534104000000,1534190400000
,2,2.0,prize.gain.edu,1534104000000,1534190400000
,2,3.0,coat.minute-1.com,1534104000000,1534190400000
,2,3.0,alongsideprotect.net,1534104000000,1534190400000
,2,2.0,considerpossible.io,1534104000000,1534190400000
,2,10.0,spellingcentre.edu,1534104000000,1534190400000
,2,11.0,disgustednineteen.io,1534104000000,1534190400000
,2,9.0,clean-up.sixty.io,1534104000000,1534190400000
,2,2.0,additional.flooding.edu,1534104000000,1534190400000
,2,12.0,motorbike.sideways.net,1534104000000,1534190400000
,2,15.0,noisily.blame.gov,1534104000000,1534190400000
,2,4.0,get-awayheat.net,1534104000000,1534190400000
,2,112.0,sadbit.net,1534104000000,1534190400000
,2,41.0,grab.go-on-doing.gov,1534104000000,1534190400000
,2,8.0,interestingstart-out.net,1534104000000,1534190400000
,2,4.0,merely.vision.net,1534104000000,1534190400000
,2,3.0,initially.seal.edu,1534104000000,1534190400000
,2,6.0,crash.disappointed.io,1534104000000,1534190400000
,2,11.0,pay-outcross.com,1534104000000,1534190400000
,2,2.0,becauseinstrument.edu,1534104000000,1534190400000
,2,11.0,shiny.young.edu,1534104000000,1534190400000
,2,2.0,go-through.district.com,1534104000000,1534190400000
,2,2.0,play-about.fiftieth.com,1534104000000,1534190400000
,19,106.0,rely.speak-up.net,1534104000000,1534190400000
,19,57.0,rare.sad.net,1534104000000,1534190400000
,19,44.0,occur.difficult.edu,1534104000000,1534190400000
,19,23.0,accommodationonion.org,1534104000000,1534190400000
,19,20.0,kickunit.io,1534104000000,1534190400000
,19,22.0,flameinvent.edu,1534104000000,1534190400000
,19,84.0,wineorgan.io,1534104000000,1534190400000
,19,35.0,schedulefind-out.com,1534104000000,1534190400000
,19,191.0,ride.tire.gov,1534104000000,1534190400000
,19,72.0,global.moving.io,1534104000000,1534190400000
,19,250.0,each-otheraddress.net,1534104000000,1534190400000
,19,79.0,web.snow.net,1534104000000,1534190400000
,19,205.0,knitted.insulting.net,1534104000000,1534190400000
,186,19634.0,unionscare.com,1534104000000,1534190400000
,180,421.0,exerciseproject.io,1534104000000,1534190400000
,18,19.0,limit-to.snow.io,1534104000000,1534190400000
,18,67.0,collectioncontribution.io,1534104000000,1534190400000
,18,35.0,fortunecast.net,1534104000000,1534190400000
,18,21.0,approvehear-from.io,1534104000000,1534190400000
,18,18.0,resistlive-2.net,1534104000000,1534190400000
,18,25.0,meal.admit.io,1534104000000,1534190400000
,18,35.0,seventeendeparture.org,1534104000000,1534190400000
,18,19.0,display.keep.net,1534104000000,1534190400000
,18,117.0,howeverkeyboard.org,1534104000000,1534190400000
,18,19.0,go-out.hand-back.net,1534104000000,1534190400000
,18,18.0,unfortunate.star.io,1534104000000,1534190400000
,18,801.0,polite.gambling.edu,1534104000000,1534190400000
,18,36.0,temporarily.few.net,1534104000000,1534190400000
,18,220.0,occur-to.museum.edu,1534104000000,1534190400000
,18,18.0,broadcast.sale.io,1534104000000,1534190400000
,18,18.0,possess.sport.net,1534104000000,1534190400000
,18,18.0,farmerchemical.edu,1534104000000,1534190400000
,18,20.0,employscare.gov,1534104000000,1534190400000
,18,32.0,perform.attract.com,1534104000000,1534190400000
,18,20.0,set-offcheck.org,1534104000000,1534190400000
,179,2374.0,head.uncomfortable.net,1534104000000,1534190400000
,176,189.0,switch-offyour.edu,1534104000000,1534190400000
,17,17.0,across.excluding.gov,1534104000000,1534190400000
,17,19.0,faucetstreet.gov,1534104000000,1534190400000
,17,68.0,hip.eat.org,1534104000000,1534190400000
,17,190.0,tax.mess.com,1534104000000,1534190400000
,17,85.0,obviouslywhom.org,1534104000000,1534190400000
,17,68.0,busyskilled.org,1534104000000,1534190400000
,17,56.0,tire.resident.com,1534104000000,1534190400000
,17,17.0,manage.cancel.com,1534104000000,1534190400000
,17,2286.0,walking.enough.com,1534104000000,1534190400000
,169,1669.0,finger.cream.io,1534104000000,1534190400000
,166,1116.0,burn.dangerous.org,1534104000000,1534190400000
,16,16.0,noticeablesoldier.org,1534104000000,1534190400000
,16,24.0,entertaining.infect.net,1534104000000,1534190400000
,16,17.0,significantcurve.org,1534104000000,1534190400000
,16,18.0,closely.attack.io,1534104000000,1534190400000
,16,31.0,month.hand-in.net,1534104000000,1534190400000
,16,20.0,device.get-off.gov,1534104000000,1534190400000
,16,105.0,unfortunatesmart.edu,1534104000000,1534190400000
,16,20.0,cardretired.net,1534104000000,1534190400000
,16,85.0,behaveflat.org,1534104000000,1534190400000
,16,19.0,rubber.entirely.net,1534104000000,1534190400000
,16,22.0,hesitate.promote.edu,1534104000000,1534190400000
,16,18.0,conceptfaithful.com,1534104000000,1534190400000
,16,84.0,photographsatisfied.net,1534104000000,1534190400000
,16,30.0,seventhtypical.net,1534104000000,1534190400000
,158,628.0,interestremember.org,1534104000000,1534190400000
,151,496.0,communicationgarage.org,1534104000000,1534190400000
,15,59.0,list.loyal.edu,1534104000000,1534190400000
,15,15.0,growthsoil.com,1534104000000,1534190400000
,15,195.0,pass-throughexpose.gov,1534104000000,1534190400000
,15,50.0,uncertain.vegetable.edu,1534104000000,1534190400000
,15,28.0,awfulload.edu,1534104000000,1534190400000
,15,24.0,nose.society.edu,1534104000000,1534190400000
,15,17.0,justicecultural.org,1534104000000,1534190400000
,15,17.0,politelyphoto.edu,1534104000000,1534190400000
,15,360.0,matter.severely.com,1534104000000,1534190400000
,15,36.0,thought.low.com,1534104000000,1534190400000
,15,17.0,stiffly.attend.net,1534104000000,1534190400000
,15,37.0,disapprovingcompetitive.com,1534104000000,1534190400000
,15,104.0,photographerremember.org,1534104000000,1534190400000
,15,814.0,lean.stand-by.com,1534104000000,1534190400000
,15,54.0,mobile-phone.expose.edu,1534104000000,1534190400000
,15,30.0,treatment.finished.edu,1534104000000,1534190400000
,15,15.0,virtuallyalcoholic.io,1534104000000,1534190400000
,15,15.0,upwardsadult.io,1534104000000,1534190400000
,15,30.0,always.drama.org,1534104000000,1534190400000
,15,15.0,attached.sentence.net,1534104000000,1534190400000
,15,17.0,global.industry.gov,1534104000000,1534190400000
,15,36.0,drive-offillegal.com,1534104000000,1534190400000
,15,373.0,contrast.November.edu,1534104000000,1534190400000
,15,15.0,observation.often.edu,1534104000000,1534190400000
,148,212.0,ex-chocolate.com,1534104000000,1534190400000
,144,4338.0,throughoutbetting.gov,1534104000000,1534190400000
,14,14.0,hundreduniform.gov,1534104000000,1534190400000
,14,54.0,frighten.burst-out.org,1534104000000,1534190400000
,14,28.0,youthlecture.io,1534104000000,1534190400000
,14,40.0,possible.stick-to.com,1534104000000,1534190400000
,14,30.0,cottonmarch.edu,1534104000000,1534190400000
,14,1234.0,waiter.embarrass.org,1534104000000,1534190400000
,14,15.0,sexmentally.com,1534104000000,1534190400000
,14,35.0,basic.unsteady.org,1534104000000,1534190400000
,14,15.0,immediatelysoftly.edu,1534104000000,1534190400000
,14,135.0,noticeabletone.io,1534104000000,1534190400000
,14,28.0,CD.produce.net,1534104000000,1534190400000
,14,39.0,complain.gate.com,1534104000000,1534190400000
,14,45.0,tell-off.comparison.com,1534104000000,1534190400000
,135,180.0,pregnant.planet.com,1534104000000,1534190400000
,132,185.0,arriveupper.org,1534104000000,1534190400000
,13,15.0,glove.start-off.io,1534104000000,1534190400000
,13,50.0,satisfy.equipment.gov,1534104000000,1534190400000
,13,45.0,suggest.deal.io,1534104000000,1534190400000
,13,17.0,reckon-on.exclude.net,1534104000000,1534190400000
,13,37.0,stay-out-ofinvolved.com,1534104000000,1534190400000
,13,33.0,lead-1.match.com,1534104000000,1534190400000
,13,31.0,cinemahave-back.edu,1534104000000,1534190400000
,13,49.0,baggageseem.gov,1534104000000,1534190400000
,13,34.0,demonstrateevil.org,1534104000000,1534190400000
,13,36.0,show-upover.gov,1534104000000,1534190400000
,13,20.0,mirrorwander.gov,1534104000000,1534190400000
,13,242.0,beautifulrecover.net,1534104000000,1534190400000
,13,23.0,prettyjustified.gov,1534104000000,1534190400000
,13,26.0,solution.camping.org,1534104000000,1534190400000
,13,224.0,arrivewell.edu,1534104000000,1534190400000
,13,132.0,smash.curtain.gov,1534104000000,1534190400000
,13,13.0,wherewhereas.com,1534104000000,1534190400000
,13,168.0,classroom.surprised.org,1534104000000,1534190400000
,13,13.0,firmbutter.com,1534104000000,1534190400000
,13,22.0,insurancedefine.com,1534104000000,1534190400000
,129,678.0,later.possibly.io,1534104000000,1534190400000
,128,180.0,probably.temperature.net,1534104000000,1534190400000
,127,177.0,versionsuccessfully.io,1534104000000,1534190400000
,123,48100.0,stationside.com,1534104000000,1534190400000
,120,150.0,hall.hollow.io,1534104000000,1534190400000
,12,98.0,routine.listen.org,1534104000000,1534190400000
,12,17.0,hollow.poem.net,1534104000000,1534190400000
,12,62.0,cycling.gentle.com,1534104000000,1534190400000
,12,13.0,chemical.secure.com,1534104000000,1534190400000
,12,38.0,grow-upappreciate.org,1534104000000,1534190400000
,12,551.0,otherwise.marry.gov,1534104000000,1534190400000
,12,70.0,factor.considerable.edu,1534104000000,1534190400000
,12,133.0,congratulationpatience.io,1534104000000,1534190400000
